101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.128000		0.060000		-0.172843
0.129000		0.060000		-0.171799
0.130000		0.060000		-0.170778
0.131000		0.060000		-0.169781
0.132000		0.060000		-0.168807
0.133000		0.060000		-0.167857
0.134000		0.060000		-0.166931
0.135000		0.060000		-0.166029
0.136000		0.060000		-0.165150
0.137000		0.060000		-0.164296
0.138000		0.060000		-0.163464
0.139000		0.060000		-0.162657
0.140000		0.060000		-0.161872
0.141000		0.060000		-0.161111
0.142000		0.060000		-0.160373
0.143000		0.060000		-0.159657
0.144000		0.060000		-0.158964
0.145000		0.060000		-0.158293
0.146000		0.060000		-0.157645
0.147000		0.060000		-0.157017
0.148000		0.060000		-0.156411
0.149000		0.060000		-0.155826
0.150000		0.060000		-0.155262
0.151000		0.060000		-0.154718
0.152000		0.060000		-0.154195
0.153000		0.060000		-0.153691
0.154000		0.060000		-0.153206
0.155000		0.060000		-0.152740
0.156000		0.060000		-0.152293
0.157000		0.060000		-0.151864
0.158000		0.060000		-0.151453
0.159000		0.060000		-0.151060
0.160000		0.060000		-0.150684
0.161000		0.060000		-0.150325
0.162000		0.060000		-0.149982
0.163000		0.060000		-0.149655
0.164000		0.060000		-0.149344
0.165000		0.060000		-0.149049
0.166000		0.060000		-0.148768
0.167000		0.060000		-0.148503
0.168000		0.060000		-0.148252
0.169000		0.060000		-0.148014
0.170000		0.060000		-0.147791
0.171000		0.060000		-0.147581
0.172000		0.060000		-0.147384
0.173000		0.060000		-0.147200
0.174000		0.060000		-0.147028
0.175000		0.060000		-0.146868
0.176000		0.060000		-0.146721
0.177000		0.060000		-0.146584
0.178000		0.060000		-0.146460
0.179000		0.060000		-0.146346
0.180000		0.060000		-0.146242
0.181000		0.060000		-0.146150
0.182000		0.060000		-0.146067
0.183000		0.060000		-0.145994
0.184000		0.060000		-0.145931
0.185000		0.060000		-0.145878
0.186000		0.060000		-0.145834
0.187000		0.060000		-0.145798
0.188000		0.060000		-0.145771
0.189000		0.060000		-0.145753
0.190000		0.060000		-0.145743
0.191000		0.060000		-0.145741
0.192000		0.060000		-0.145747
0.193000		0.060000		-0.145760
0.194000		0.060000		-0.145781
0.195000		0.060000		-0.145809
0.196000		0.060000		-0.145844
0.197000		0.060000		-0.145886
0.198000		0.060000		-0.145935
0.199000		0.060000		-0.145990
0.200000		0.060000		-0.146051
0.100000		0.070000		-0.209573
0.101000		0.070000		-0.208177
0.102000		0.070000		-0.206777
0.103000		0.070000		-0.205374
0.104000		0.070000		-0.203969
0.105000		0.070000		-0.202564
0.106000		0.070000		-0.201162
0.107000		0.070000		-0.199762
0.108000		0.070000		-0.198368
0.109000		0.070000		-0.196981
0.110000		0.070000		-0.195601
0.111000		0.070000		-0.194230
0.112000		0.070000		-0.192870
0.113000		0.070000		-0.191522
0.114000		0.070000		-0.190186
0.115000		0.070000		-0.188865
0.116000		0.070000		-0.187558
0.117000		0.070000		-0.186268
0.118000		0.070000		-0.184995
0.119000		0.070000		-0.183739
0.120000		0.070000		-0.182502
0.121000		0.070000		-0.181284
0.122000		0.070000		-0.180086
0.123000		0.070000		-0.178908
0.124000		0.070000		-0.177752
0.125000		0.070000		-0.176617
0.126000		0.070000		-0.175504
0.127000		0.070000		-0.174413
0.128000		0.070000		-0.173345
0.129000		0.070000		-0.172299
0.130000		0.070000		-0.171277
0.131000		0.070000		-0.170278
0.132000		0.070000		-0.169303
0.133000		0.070000		-0.168351
0.134000		0.070000		-0.167423
0.135000		0.070000		-0.166518
0.136000		0.070000		-0.165637
0.137000		0.070000		-0.164779
0.138000		0.070000		-0.163945
0.139000		0.070000		-0.163134
0.140000		0.070000		-0.162346
0.141000		0.070000		-0.161582
0.142000		0.070000		-0.160840
0.143000		0.070000		-0.160120
0.144000		0.070000		-0.159423
0.145000		0.070000		-0.158748
0.146000		0.070000		-0.158095
0.147000		0.070000		-0.157464
0.148000		0.070000		-0.156854
0.149000		0.070000		-0.156265
0.150000		0.070000		-0.155696
0.151000		0.070000		-0.155148
0.152000		0.070000		-0.154620
0.153000		0.070000		-0.154112
0.154000		0.070000		-0.153623
0.155000		0.070000		-0.153153
0.156000		0.070000		-0.152701
0.157000		0.070000		-0.152268
0.158000		0.070000		-0.151853
0.159000		0.070000		-0.151455
0.160000		0.070000		-0.151075
0.161000		0.070000		-0.150711
0.162000		0.070000		-0.150364
0.163000		0.070000		-0.150034
0.164000		0.070000		-0.149719
0.165000		0.070000		-0.149419
0.166000		0.070000		-0.149135
0.167000		0.070000		-0.148865
0.168000		0.070000		-0.148610
0.169000		0.070000		-0.148368
0.170000		0.070000		-0.148141
0.171000		0.070000		-0.147927
0.172000		0.070000		-0.147727
0.173000		0.070000		-0.147539
0.174000		0.070000		-0.147363
0.175000		0.070000		-0.147200
0.176000		0.070000		-0.147049
0.177000		0.070000		-0.146909
0.178000		0.070000		-0.146781
