100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.633333		0.247273		0.356416
0.635758		0.247273		0.351615
0.638182		0.247273		0.346885
0.640606		0.247273		0.342225
0.643030		0.247273		0.337635
0.645455		0.247273		0.333114
0.647879		0.247273		0.328661
0.650303		0.247273		0.324275
0.652727		0.247273		0.319955
0.655152		0.247273		0.315700
0.657576		0.247273		0.311509
0.660000		0.247273		0.307382
0.662424		0.247273		0.303317
0.664848		0.247273		0.299314
0.667273		0.247273		0.295372
0.669697		0.247273		0.291490
0.672121		0.247273		0.287667
0.674545		0.247273		0.283902
0.676970		0.247273		0.280195
0.679394		0.247273		0.276545
0.681818		0.247273		0.272951
0.684242		0.247273		0.269411
0.686667		0.247273		0.265926
0.689091		0.247273		0.262495
0.691515		0.247273		0.259116
0.693939		0.247273		0.255789
0.696364		0.247273		0.252513
0.698788		0.247273		0.249288
0.701212		0.247273		0.246113
0.703636		0.247273		0.242986
0.706061		0.247273		0.239908
0.708485		0.247273		0.236877
0.710909		0.247273		0.233894
0.713333		0.247273		0.230956
0.715758		0.247273		0.228063
0.718182		0.247273		0.225216
0.720606		0.247273		0.222412
0.723030		0.247273		0.219652
0.725455		0.247273		0.216935
0.727879		0.247273		0.214259
0.730303		0.247273		0.211625
0.732727		0.247273		0.209032
0.735152		0.247273		0.206479
0.737576		0.247273		0.203965
0.740000		0.247273		0.201490
0.742424		0.247273		0.199054
0.744848		0.247273		0.196655
0.747273		0.247273		0.194293
0.749697		0.247273		0.191968
0.752121		0.247273		0.189678
0.754545		0.247273		0.187424
0.756970		0.247273		0.185205
0.759394		0.247273		0.183020
0.761818		0.247273		0.180869
0.764242		0.247273		0.178751
0.766667		0.247273		0.176665
0.769091		0.247273		0.174612
0.771515		0.247273		0.172590
0.773939		0.247273		0.170599
0.776364		0.247273		0.168639
0.778788		0.247273		0.166708
0.781212		0.247273		0.164808
0.783636		0.247273		0.162936
0.786061		0.247273		0.161093
0.788485		0.247273		0.159279
0.790909		0.247273		0.157492
0.793333		0.247273		0.155732
0.795758		0.247273		0.153999
0.798182		0.247273		0.152292
0.800606		0.247273		0.150612
0.803030		0.247273		0.148957
0.805455		0.247273		0.147327
0.807879		0.247273		0.145721
0.810303		0.247273		0.144140
0.812727		0.247273		0.142583
0.815152		0.247273		0.141049
0.817576		0.247273		0.139539
0.820000		0.247273		0.138051
0.580000		0.274747		0.529887
0.582424		0.274747		0.522676
0.584848		0.274747		0.515565
0.587273		0.274747		0.508553
0.589697		0.274747		0.501639
0.592121		0.274747		0.494821
0.594545		0.274747		0.488100
0.596970		0.274747		0.481472
0.599394		0.274747		0.474939
0.601818		0.274747		0.468498
0.604242		0.274747		0.462149
0.606667		0.274747		0.455890
0.609091		0.274747		0.449720
0.611515		0.274747		0.443639
0.613939		0.274747		0.437646
0.616364		0.274747		0.431738
0.618788		0.274747		0.425916
0.621212		0.274747		0.420179
0.623636		0.274747		0.414525
0.626061		0.274747		0.408953
0.628485		0.274747		0.403462
0.630909		0.274747		0.398052
0.633333		0.274747		0.392721
0.635758		0.274747		0.387469
0.638182		0.274747		0.382293
0.640606		0.274747		0.377195
0.643030		0.274747		0.372171
0.645455		0.274747		0.367222
0.647879		0.274747		0.362347
0.650303		0.274747		0.357544
0.652727		0.274747		0.352813
0.655152		0.274747		0.348152
0.657576		0.274747		0.343562
0.660000		0.274747		0.339040
0.662424		0.274747		0.334586
0.664848		0.274747		0.330198
0.667273		0.274747		0.325877
0.669697		0.274747		0.321621
0.672121		0.274747		0.317430
0.674545		0.274747		0.313301
0.676970		0.274747		0.309236
0.679394		0.274747		0.305232
0.681818		0.274747		0.301288
0.684242		0.274747		0.297405
0.686667		0.274747		0.293581
0.689091		0.274747		0.289815
0.691515		0.274747		0.286106
0.693939		0.274747		0.282454
0.696364		0.274747		0.278858
0.698788		0.274747		0.275316
0.701212		0.274747		0.271829
0.703636		0.274747		0.268395
0.706061		0.274747		0.265014
0.708485		0.274747		0.261685
0.710909		0.274747		0.258406
0.713333		0.274747		0.255178
0.715758		0.274747		0.252000
0.718182		0.274747		0.248870
0.720606		0.274747		0.245788
0.723030		0.274747		0.242754
0.725455		0.274747		0.239766
0.727879		0.274747		0.236824
0.730303		0.274747		0.233928
0.732727		0.274747		0.231075
0.735152		0.274747		0.228267
0.737576		0.274747		0.225502
0.740000		0.274747		0.222779
0.742424		0.274747		0.220099
0.744848		0.274747		0.217459
0.747273		0.274747		0.214860
0.749697		0.274747		0.212301
0.752121		0.274747		0.209781
0.754545		0.274747		0.207300
0.756970		0.274747		0.204857
0.759394		0.274747		0.202451
0.761818		0.274747		0.200082
0.764242		0.274747		0.197750
0.766667		0.274747		0.195453
0.769091		0.274747		0.193192
0.771515		0.274747		0.190964
0.773939		0.274747		0.188771
0.776364		0.274747		0.186612
0.778788		0.274747		0.184485
0.781212		0.274747		0.182391
0.783636		0.274747		0.180329
0.786061		0.274747		0.178298
0.788485		0.274747		0.176298
0.790909		0.274747		0.174328
0.793333		0.274747		0.172388
0.795758		0.274747		0.170478
0.798182		0.274747		0.168597
0.800606		0.274747		0.166744
0.803030		0.274747		0.164919
0.805455		0.274747		0.163121
0.807879		0.274747		0.161351
0.810303		0.274747		0.159607
0.812727		0.274747		0.157890
0.815152		0.274747		0.156198
0.817576		0.274747		0.154532
0.820000		0.274747		0.152890
0.580000		0.302222		0.576064
0.582424		0.302222		0.568300
0.584848		0.302222		0.560642
0.587273		0.302222		0.553089
0.589697		0.302222		0.545639
0.592121		0.302222		0.538293
0.594545		0.302222		0.531048
0.596970		0.302222		0.523903
0.599394		0.302222		0.516858
0.601818		0.302222		0.509911
0.604242		0.302222		0.503061
0.606667		0.302222		0.496308
0.609091		0.302222		0.489650
0.611515		0.302222		0.483086
0.613939		0.302222		0.476615
0.616364		0.302222		0.470236
0.618788		0.302222		0.463948
0.621212		0.302222		0.457750
0.623636		0.302222		0.451641
0.626061		0.302222		0.445619
0.628485		0.302222		0.439684
0.630909		0.302222		0.433836
0.633333		0.302222		0.428071
0.635758		0.302222		0.422391
0.638182		0.302222		0.416793
0.640606		0.302222		0.411277
0.643030		0.302222		0.405841
0.645455		0.302222		0.400485
0.647879		0.302222		0.395208
0.650303		0.302222		0.390009
0.652727		0.302222		0.384886
0.655152		0.302222		0.379839
0.657576		0.302222		0.374866
0.660000		0.302222		0.369967
0.662424		0.302222		0.365141
0.664848		0.302222		0.360387
0.667273		0.302222		0.355704
0.669697		0.302222		0.351090
0.672121		0.302222		0.346546
0.674545		0.302222		0.342070
0.676970		0.302222		0.337660
0.679394		0.302222		0.333317
0.681818		0.302222		0.329040
0.684242		0.302222		0.324826
0.686667		0.302222		0.320676
0.689091		0.302222		0.316589
0.691515		0.302222		0.312564
0.693939		0.302222		0.308599
0.696364		0.302222		0.304695
0.698788		0.302222		0.300849
0.701212		0.302222		0.297062
0.703636		0.302222		0.293332
0.706061		0.302222		0.289659
0.708485		0.302222		0.286042
0.710909		0.302222		0.282480
0.713333		0.302222		0.278972
0.715758		0.302222		0.275517
0.718182		0.302222		0.272115
0.720606		0.302222		0.268765
0.723030		0.302222		0.265466
0.725455		0.302222		0.262218
0.727879		0.302222		0.259018
0.730303		0.302222		0.255868
0.732727		0.302222		0.252766
0.735152		0.302222		0.249711
0.737576		0.302222		0.246702
0.740000		0.302222		0.243740
0.742424		0.302222		0.240822
0.744848		0.302222		0.237950
0.747273		0.302222		0.235121
0.749697		0.302222		0.232335
0.752121		0.302222		0.229592
0.754545		0.302222		0.226890
0.756970		0.302222		0.224230
0.759394		0.302222		0.221610
0.761818		0.302222		0.219030
0.764242		0.302222		0.216490
0.766667		0.302222		0.213988
0.769091		0.302222		0.211524
0.771515		0.302222		0.209097
0.773939		0.302222		0.206708
0.776364		0.302222		0.204354
0.778788		0.302222		0.202037
0.781212		0.302222		0.199754
0.783636		0.302222		0.197506
0.786061		0.302222		0.195292
0.788485		0.302222		0.193112
0.790909		0.302222		0.190964
0.793333		0.302222		0.188849
0.795758		0.302222		0.186766
0.798182		0.302222		0.184714
0.800606		0.302222		0.182693
0.803030		0.302222		0.180702
0.805455		0.302222		0.178741
0.807879		0.302222		0.176810
0.810303		0.302222		0.174907
0.812727		0.302222		0.173033
0.815152		0.302222		0.171187
0.817576		0.302222		0.169369
0.820000		0.302222		0.167578
0.580000		0.329697		0.620536
0.582424		0.329697		0.612259
0.584848		0.329697		0.604093
0.587273		0.329697		0.596037
0.589697		0.329697		0.588089
0.592121		0.329697		0.580250
0.594545		0.329697		0.572516
0.596970		0.329697		0.564889
0.599394		0.329697		0.557366
0.601818		0.329697		0.549946
0.604242		0.329697		0.542629
0.606667		0.329697		0.535413
0.609091		0.329697		0.528297
0.611515		0.329697		0.521280
0.613939		0.329697		0.514361
0.616364		0.329697		0.507539
0.618788		0.329697		0.500813
0.621212		0.329697		0.494182
0.623636		0.329697		0.487644
0.626061		0.329697		0.481200
0.628485		0.329697		0.474847
0.630909		0.329697		0.468584
0.633333		0.329697		0.462411
0.635758		0.329697		0.456326
0.638182		0.329697		0.450329
0.640606		0.329697		0.444418
0.643030		0.329697		0.438593
0.645455		0.329697		0.432852
0.647879		0.329697		0.427194
0.650303		0.329697		0.421619
0.652727		0.329697		0.416124
0.655152		0.329697		0.410710
0.657576		0.329697		0.405375
0.660000		0.329697		0.400118
0.662424		0.329697		0.394939
0.664848		0.329697		0.389836
0.667273		0.329697		0.384808
0.669697		0.329697		0.379854
0.672121		0.329697		0.374973
0.674545		0.329697		0.370165
0.676970		0.329697		0.365428
0.679394		0.329697		0.360762
0.681818		0.329697		0.356165
0.684242		0.329697		0.351636
0.686667		0.329697		0.347176
0.689091		0.329697		0.342781
0.691515		0.329697		0.338453
0.693939		0.329697		0.334189
0.696364		0.329697		0.329989
0.698788		0.329697		0.325853
0.701212		0.329697		0.321778
0.703636		0.329697		0.317765
0.706061		0.329697		0.313812
0.708485		0.329697		0.309919
0.710909		0.329697		0.306084
0.713333		0.329697		0.302307
0.715758		0.329697		0.298587
0.718182		0.329697		0.294924
0.720606		0.329697		0.291315
0.723030		0.329697		0.287761
0.725455		0.329697		0.284261
0.727879		0.329697		0.280814
0.730303		0.329697		0.277420
0.732727		0.329697		0.274076
0.735152		0.329697		0.270783
0.737576		0.329697		0.267540
0.740000		0.329697		0.264346
0.742424		0.329697		0.261201
0.744848		0.329697		0.258103
0.747273		0.329697		0.255052
0.749697		0.329697		0.252047
0.752121		0.329697		0.249088
0.754545		0.329697		0.246173
0.756970		0.329697		0.243303
0.759394		0.329697		0.240476
0.761818		0.329697		0.237691
0.764242		0.329697		0.234949
0.766667		0.329697		0.232249
0.769091		0.329697		0.229589
0.771515		0.329697		0.226969
0.773939		0.329697		0.224389
0.776364		0.329697		0.221848
0.778788		0.329697		0.219345
0.781212		0.329697		0.216879
0.783636		0.329697		0.214451
0.786061		0.329697		0.212059
0.788485		0.329697		0.209704
0.790909		0.329697		0.207383
0.793333		0.329697		0.205098
0.795758		0.329697		0.202846
0.798182		0.329697		0.200629
0.800606		0.329697		0.198444
0.803030		0.329697		0.196292
0.805455		0.329697		0.194173
0.807879		0.329697		0.192085
0.810303		0.329697		0.190028
0.812727		0.329697		0.188001
0.815152		0.329697		0.186005
0.817576		0.329697		0.184038
0.820000		0.329697		0.182101
0.580000		0.357172		0.663246
0.582424		0.357172		0.654496
0.584848		0.357172		0.645860
0.587273		0.357172		0.637339
0.589697		0.357172		0.628931
0.592121		0.357172		0.620635
0.594545		0.357172		0.612450
0.596970		0.357172		0.604374
0.599394		0.357172		0.596408
0.601818		0.357172		0.588549
0.604242		0.357172		0.580796
0.606667		0.357172		0.573149
0.609091		0.357172		0.565607
0.611515		0.357172		0.558168
0.613939		0.357172		0.550831
0.616364		0.357172		0.543596
0.618788		0.357172		0.536461
0.621212		0.357172		0.529425
0.623636		0.357172		0.522487
0.626061		0.357172		0.515645
0.628485		0.357172		0.508900
0.630909		0.357172		0.502250
0.633333		0.357172		0.495693
0.635758		0.357172		0.489229
0.638182		0.357172		0.482856
0.640606		0.357172		0.476574
0.643030		0.357172		0.470382
0.645455		0.357172		0.464278
0.647879		0.357172		0.458261
0.650303		0.357172		0.452331
0.652727		0.357172		0.446486
0.655152		0.357172		0.440726
0.657576		0.357172		0.435048
0.660000		0.357172		0.429453
0.662424		0.357172		0.423939
0.664848		0.357172		0.418505
0.667273		0.357172		0.413151
0.669697		0.357172		0.407874
0.672121		0.357172		0.402675
0.674545		0.357172		0.397552
0.676970		0.357172		0.392504
0.679394		0.357172		0.387530
0.681818		0.357172		0.382630
0.684242		0.357172		0.377802
0.686667		0.357172		0.373045
0.689091		0.357172		0.368358
0.691515		0.357172		0.363741
0.693939		0.357172		0.359192
0.696364		0.357172		0.354711
0.698788		0.357172		0.350296
0.701212		0.357172		0.345947
0.703636		0.357172		0.341663
0.706061		0.357172		0.337442
0.708485		0.357172		0.333285
0.710909		0.357172		0.329190
0.713333		0.357172		0.325156
0.715758		0.357172		0.321182
0.718182		0.357172		0.317267
0.720606		0.357172		0.313412
0.723030		0.357172		0.309614
0.725455		0.357172		0.305873
0.727879		0.357172		0.302188
0.730303		0.357172		0.298558
0.732727		0.357172		0.294983
0.735152		0.357172		0.291462
0.737576		0.357172		0.287993
0.740000		0.357172		0.284576
0.742424		0.357172		0.281211
0.744848		0.357172		0.277897
0.747273		0.357172		0.274632
0.749697		0.357172		0.271416
0.752121		0.357172		0.268249
0.754545		0.357172		0.265129
0.756970		0.357172		0.262056
0.759394		0.357172		0.259029
0.761818		0.357172		0.256048
0.764242		0.357172		0.253111
0.766667		0.357172		0.250218
0.769091		0.357172		0.247369
0.771515		0.357172		0.244563
0.773939		0.357172		0.241798
0.776364		0.357172		0.239075
0.778788		0.357172		0.236393
0.781212		0.357172		0.233751
0.783636		0.357172		0.231148
0.786061		0.357172		0.228584
0.788485		0.357172		0.226059
0.790909		0.357172		0.223571
0.793333		0.357172		0.221120
0.795758		0.357172		0.218706
0.798182		0.357172		0.216327
0.800606		0.357172		0.213984
0.803030		0.357172		0.211676
0.805455		0.357172		0.209402
0.807879		0.357172		0.207162
0.810303		0.357172		0.204955
0.812727		0.357172		0.202780
0.815152		0.357172		0.200638
0.817576		0.357172		0.198527
0.820000		0.357172		0.196447
0.580000		0.384646		0.704151
0.582424		0.384646		0.694967
0.584848		0.384646		0.685902
0.587273		0.384646		0.676954
0.589697		0.384646		0.668122
0.592121		0.384646		0.659406
0.594545		0.384646		0.650805
0.596970		0.384646		0.642317
0.599394		0.384646		0.633941
0.601818		0.384646		0.625676
0.604242		0.384646		0.617522
0.606667		0.384646		0.609477
0.609091		0.384646		0.601540
0.611515		0.384646		0.593710
0.613939		0.384646		0.585986
0.616364		0.384646		0.578366
0.618788		0.384646		0.570851
0.621212		0.384646		0.563438
0.623636		0.384646		0.556127
0.626061		0.384646		0.548917
0.628485		0.384646		0.541806
0.630909		0.384646		0.534794
0.633333		0.384646		0.527878
0.635758		0.384646		0.521060
0.638182		0.384646		0.514336
0.640606		0.384646		0.507707
0.643030		0.384646		0.501171
0.645455		0.384646		0.494727
0.647879		0.384646		0.488374
0.650303		0.384646		0.482111
0.652727		0.384646		0.475937
0.655152		0.384646		0.469850
0.657576		0.384646		0.463851
0.660000		0.384646		0.457937
0.662424		0.384646		0.452108
0.664848		0.384646		0.446363
0.667273		0.384646		0.440700
0.669697		0.384646		0.435119
0.672121		0.384646		0.429619
0.674545		0.384646		0.424199
0.676970		0.384646		0.418856
0.679394		0.384646		0.413592
0.681818		0.384646		0.408404
0.684242		0.384646		0.403292
0.686667		0.384646		0.398254
0.689091		0.384646		0.393291
0.691515		0.384646		0.388399
0.693939		0.384646		0.383580
0.696364		0.384646		0.378831
0.698788		0.384646		0.374152
0.701212		0.384646		0.369542
0.703636		0.384646		0.365000
0.706061		0.384646		0.360525
0.708485		0.384646		0.356116
0.710909		0.384646		0.351773
0.713333		0.384646		0.347493
0.715758		0.384646		0.343277
0.718182		0.384646		0.339123
0.720606		0.384646		0.335031
0.723030		0.384646		0.331000
0.725455		0.384646		0.327029
0.727879		0.384646		0.323116
0.730303		0.384646		0.319262
0.732727		0.384646		0.315465
0.735152		0.384646		0.311725
0.737576		0.384646		0.308040
0.740000		0.384646		0.304410
0.742424		0.384646		0.300835
0.744848		0.384646		0.297312
0.747273		0.384646		0.293842
0.749697		0.384646		0.290424
0.752121		0.384646		0.287056
0.754545		0.384646		0.283739
0.756970		0.384646		0.280471
0.759394		0.384646		0.277252
0.761818		0.384646		0.274081
0.764242		0.384646		0.270957
0.766667		0.384646		0.267880
0.769091		0.384646		0.264848
0.771515		0.384646		0.261862
0.773939		0.384646		0.258920
0.776364		0.384646		0.256021
0.778788		0.384646		0.253166
0.781212		0.384646		0.250353
0.783636		0.384646		0.247582
0.786061		0.384646		0.244852
0.788485		0.384646		0.242162
0.790909		0.384646		0.239513
0.793333		0.384646		0.236902
0.795758		0.384646		0.234330
0.798182		0.384646		0.231797
0.800606		0.384646		0.229300
0.803030		0.384646		0.226840
0.805455		0.384646		0.224417
0.807879		0.384646		0.222029
0.810303		0.384646		0.219677
0.812727		0.384646		0.217359
0.815152		0.384646		0.215075
0.817576		0.384646		0.212824
0.820000		0.384646		0.210607
0.580000		0.412121		0.743226
0.582424		0.412121		0.733647
0.584848		0.412121		0.724190
0.587273		0.412121		0.714853
0.589697		0.412121		0.705636
0.592121		0.412121		0.696536
0.594545		0.412121		0.687554
0.596970		0.412121		0.678688
0.599394		0.412121		0.669937
0.601818		0.412121		0.661301
0.604242		0.412121		0.652777
0.606667		0.412121		0.644366
0.609091		0.412121		0.636065
0.611515		0.412121		0.627875
0.613939		0.412121		0.619794
0.616364		0.412121		0.611820
0.618788		0.412121		0.603954
0.621212		0.412121		0.596193
0.623636		0.412121		0.588537
0.626061		0.412121		0.580984
0.628485		0.412121		0.573534
0.630909		0.412121		0.566186
0.633333		0.412121		0.558938
0.635758		0.412121		0.551790
0.638182		0.412121		0.544740
0.640606		0.412121		0.537788
0.643030		0.412121		0.530931
0.645455		0.412121		0.524170
0.647879		0.412121		0.517503
0.650303		0.412121		0.510929
0.652727		0.412121		0.504447
0.655152		0.412121		0.498056
0.657576		0.412121		0.491755
0.660000		0.412121		0.485543
0.662424		0.412121		0.479419
0.664848		0.412121		0.473381
0.667273		0.412121		0.467430
0.669697		0.412121		0.461563
0.672121		0.412121		0.455779
0.674545		0.412121		0.450079
0.676970		0.412121		0.444460
0.679394		0.412121		0.438922
0.681818		0.412121		0.433463
0.684242		0.412121		0.428083
0.686667		0.412121		0.422780
0.689091		0.412121		0.417555
0.691515		0.412121		0.412405
0.693939		0.412121		0.407329
0.696364		0.412121		0.402327
0.698788		0.412121		0.397398
