100
100
T [fm^-1]		muB [fm^-1]		betaV_dfce [fm^-3]
0.752121		0.686869		0.003526
0.754545		0.686869		0.003639
0.756970		0.686869		0.003756
0.759394		0.686869		0.003876
0.761818		0.686869		0.004000
0.764242		0.686869		0.004126
0.766667		0.686869		0.004257
0.769091		0.686869		0.004390
0.771515		0.686869		0.004528
0.773939		0.686869		0.004669
0.776364		0.686869		0.004814
0.778788		0.686869		0.004963
0.781212		0.686869		0.005115
0.783636		0.686869		0.005272
0.786061		0.686869		0.005433
0.788485		0.686869		0.005598
0.790909		0.686869		0.005768
0.793333		0.686869		0.005942
0.795758		0.686869		0.006120
0.798182		0.686869		0.006303
0.800606		0.686869		0.006491
0.803030		0.686869		0.006684
0.805455		0.686869		0.006881
0.807879		0.686869		0.007084
0.810303		0.686869		0.007292
0.812727		0.686869		0.007505
0.815152		0.686869		0.007723
0.817576		0.686869		0.007947
0.820000		0.686869		0.008176
0.580000		0.714343		0.000248
0.582424		0.714343		0.000260
0.584848		0.714343		0.000272
0.587273		0.714343		0.000284
0.589697		0.714343		0.000297
0.592121		0.714343		0.000310
0.594545		0.714343		0.000324
0.596970		0.714343		0.000339
0.599394		0.714343		0.000354
0.601818		0.714343		0.000369
0.604242		0.714343		0.000385
0.606667		0.714343		0.000402
0.609091		0.714343		0.000419
0.611515		0.714343		0.000437
0.613939		0.714343		0.000456
0.616364		0.714343		0.000475
0.618788		0.714343		0.000495
0.621212		0.714343		0.000516
0.623636		0.714343		0.000538
0.626061		0.714343		0.000560
0.628485		0.714343		0.000583
0.630909		0.714343		0.000607
0.633333		0.714343		0.000632
0.635758		0.714343		0.000658
0.638182		0.714343		0.000684
0.640606		0.714343		0.000712
0.643030		0.714343		0.000740
0.645455		0.714343		0.000770
0.647879		0.714343		0.000800
0.650303		0.714343		0.000831
0.652727		0.714343		0.000864
0.655152		0.714343		0.000897
0.657576		0.714343		0.000932
0.660000		0.714343		0.000968
0.662424		0.714343		0.001005
0.664848		0.714343		0.001043
0.667273		0.714343		0.001083
0.669697		0.714343		0.001124
0.672121		0.714343		0.001166
0.674545		0.714343		0.001209
0.676970		0.714343		0.001254
0.679394		0.714343		0.001301
0.681818		0.714343		0.001348
0.684242		0.714343		0.001398
0.686667		0.714343		0.001449
0.689091		0.714343		0.001501
0.691515		0.714343		0.001555
0.693939		0.714343		0.001611
0.696364		0.714343		0.001669
0.698788		0.714343		0.001728
0.701212		0.714343		0.001789
0.703636		0.714343		0.001852
0.706061		0.714343		0.001917
0.708485		0.714343		0.001984
0.710909		0.714343		0.002053
0.713333		0.714343		0.002124
0.715758		0.714343		0.002197
0.718182		0.714343		0.002272
0.720606		0.714343		0.002349
0.723030		0.714343		0.002429
0.725455		0.714343		0.002511
0.727879		0.714343		0.002595
0.730303		0.714343		0.002682
0.732727		0.714343		0.002772
0.735152		0.714343		0.002864
0.737576		0.714343		0.002958
0.740000		0.714343		0.003056
0.742424		0.714343		0.003156
0.744848		0.714343		0.003258
0.747273		0.714343		0.003364
0.749697		0.714343		0.003473
0.752121		0.714343		0.003585
0.754545		0.714343		0.003700
0.756970		0.714343		0.003818
0.759394		0.714343		0.003939
0.761818		0.714343		0.004064
0.764242		0.714343		0.004192
0.766667		0.714343		0.004323
0.769091		0.714343		0.004458
0.771515		0.714343		0.004597
0.773939		0.714343		0.004739
0.776364		0.714343		0.004886
0.778788		0.714343		0.005036
0.781212		0.714343		0.005190
0.783636		0.714343		0.005348
0.786061		0.714343		0.005511
0.788485		0.714343		0.005677
0.790909		0.714343		0.005848
0.793333		0.714343		0.006024
0.795758		0.714343		0.006204
0.798182		0.714343		0.006388
0.800606		0.714343		0.006577
0.803030		0.714343		0.006772
0.805455		0.714343		0.006971
0.807879		0.714343		0.007175
0.810303		0.714343		0.007384
0.812727		0.714343		0.007599
0.815152		0.714343		0.007819
0.817576		0.714343		0.008044
0.820000		0.714343		0.008275
0.580000		0.741818		0.000257
0.582424		0.741818		0.000269
0.584848		0.741818		0.000281
0.587273		0.741818		0.000294
0.589697		0.741818		0.000307
0.592121		0.741818		0.000321
0.594545		0.741818		0.000335
0.596970		0.741818		0.000350
0.599394		0.741818		0.000365
0.601818		0.741818		0.000381
0.604242		0.741818		0.000398
0.606667		0.741818		0.000415
0.609091		0.741818		0.000433
0.611515		0.741818		0.000451
0.613939		0.741818		0.000470
0.616364		0.741818		0.000490
0.618788		0.741818		0.000511
0.621212		0.741818		0.000532
0.623636		0.741818		0.000554
0.626061		0.741818		0.000577
0.628485		0.741818		0.000600
0.630909		0.741818		0.000625
0.633333		0.741818		0.000650
0.635758		0.741818		0.000676
0.638182		0.741818		0.000703
0.640606		0.741818		0.000732
0.643030		0.741818		0.000761
0.645455		0.741818		0.000791
0.647879		0.741818		0.000822
0.650303		0.741818		0.000854
0.652727		0.741818		0.000887
0.655152		0.741818		0.000921
0.657576		0.741818		0.000956
0.660000		0.741818		0.000993
0.662424		0.741818		0.001031
0.664848		0.741818		0.001070
0.667273		0.741818		0.001110
0.669697		0.741818		0.001151
0.672121		0.741818		0.001194
0.674545		0.741818		0.001239
0.676970		0.741818		0.001284
0.679394		0.741818		0.001331
0.681818		0.741818		0.001380
0.684242		0.741818		0.001430
0.686667		0.741818		0.001482
0.689091		0.741818		0.001535
0.691515		0.741818		0.001590
0.693939		0.741818		0.001647
0.696364		0.741818		0.001705
0.698788		0.741818		0.001765
0.701212		0.741818		0.001827
0.703636		0.741818		0.001891
0.706061		0.741818		0.001957
0.708485		0.741818		0.002025
0.710909		0.741818		0.002095
0.713333		0.741818		0.002167
0.715758		0.741818		0.002241
0.718182		0.741818		0.002317
0.720606		0.741818		0.002396
0.723030		0.741818		0.002476
0.725455		0.741818		0.002559
0.727879		0.741818		0.002645
0.730303		0.741818		0.002733
0.732727		0.741818		0.002823
0.735152		0.741818		0.002916
0.737576		0.741818		0.003012
0.740000		0.741818		0.003111
0.742424		0.741818		0.003212
0.744848		0.741818		0.003316
0.747273		0.741818		0.003423
0.749697		0.741818		0.003533
0.752121		0.741818		0.003646
0.754545		0.741818		0.003762
0.756970		0.741818		0.003881
0.759394		0.741818		0.004004
0.761818		0.741818		0.004130
0.764242		0.741818		0.004259
0.766667		0.741818		0.004392
0.769091		0.741818		0.004529
0.771515		0.741818		0.004669
0.773939		0.741818		0.004812
0.776364		0.741818		0.004960
0.778788		0.741818		0.005112
0.781212		0.741818		0.005267
0.783636		0.741818		0.005427
0.786061		0.741818		0.005591
0.788485		0.741818		0.005759
0.790909		0.741818		0.005931
0.793333		0.741818		0.006108
0.795758		0.741818		0.006290
0.798182		0.741818		0.006476
0.800606		0.741818		0.006667
0.803030		0.741818		0.006862
0.805455		0.741818		0.007063
0.807879		0.741818		0.007269
0.810303		0.741818		0.007480
0.812727		0.741818		0.007696
0.815152		0.741818		0.007918
0.817576		0.741818		0.008145
0.820000		0.741818		0.008378
0.580000		0.769293		0.000266
0.582424		0.769293		0.000278
0.584848		0.769293		0.000291
0.587273		0.769293		0.000304
0.589697		0.769293		0.000318
0.592121		0.769293		0.000332
0.594545		0.769293		0.000346
0.596970		0.769293		0.000362
0.599394		0.769293		0.000377
0.601818		0.769293		0.000394
0.604242		0.769293		0.000411
0.606667		0.769293		0.000428
0.609091		0.769293		0.000447
0.611515		0.769293		0.000465
0.613939		0.769293		0.000485
0.616364		0.769293		0.000505
0.618788		0.769293		0.000526
0.621212		0.769293		0.000548
0.623636		0.769293		0.000571
0.626061		0.769293		0.000594
0.628485		0.769293		0.000618
0.630909		0.769293		0.000643
0.633333		0.769293		0.000669
0.635758		0.769293		0.000696
0.638182		0.769293		0.000724
0.640606		0.769293		0.000752
0.643030		0.769293		0.000782
0.645455		0.769293		0.000812
0.647879		0.769293		0.000844
0.650303		0.769293		0.000877
0.652727		0.769293		0.000911
0.655152		0.769293		0.000946
0.657576		0.769293		0.000982
0.660000		0.769293		0.001019
0.662424		0.769293		0.001057
0.664848		0.769293		0.001097
0.667273		0.769293		0.001138
0.669697		0.769293		0.001180
0.672121		0.769293		0.001224
0.674545		0.769293		0.001269
0.676970		0.769293		0.001315
0.679394		0.769293		0.001363
0.681818		0.769293		0.001413
0.684242		0.769293		0.001464
0.686667		0.769293		0.001516
0.689091		0.769293		0.001571
0.691515		0.769293		0.001626
0.693939		0.769293		0.001684
0.696364		0.769293		0.001743
0.698788		0.769293		0.001804
0.701212		0.769293		0.001867
0.703636		0.769293		0.001932
0.706061		0.769293		0.001999
0.708485		0.769293		0.002068
0.710909		0.769293		0.002139
0.713333		0.769293		0.002212
0.715758		0.769293		0.002287
0.718182		0.769293		0.002364
0.720606		0.769293		0.002444
0.723030		0.769293		0.002525
0.725455		0.769293		0.002610
0.727879		0.769293		0.002696
0.730303		0.769293		0.002785
0.732727		0.769293		0.002877
0.735152		0.769293		0.002971
0.737576		0.769293		0.003068
0.740000		0.769293		0.003168
0.742424		0.769293		0.003270
0.744848		0.769293		0.003375
0.747273		0.769293		0.003484
0.749697		0.769293		0.003595
0.752121		0.769293		0.003709
0.754545		0.769293		0.003827
0.756970		0.769293		0.003947
0.759394		0.769293		0.004071
0.761818		0.769293		0.004198
0.764242		0.769293		0.004329
0.766667		0.769293		0.004463
0.769091		0.769293		0.004601
0.771515		0.769293		0.004743
0.773939		0.769293		0.004888
0.776364		0.769293		0.005037
0.778788		0.769293		0.005190
0.781212		0.769293		0.005347
0.783636		0.769293		0.005508
0.786061		0.769293		0.005674
0.788485		0.769293		0.005843
0.790909		0.769293		0.006017
0.793333		0.769293		0.006196
0.795758		0.769293		0.006379
0.798182		0.769293		0.006566
0.800606		0.769293		0.006759
0.803030		0.769293		0.006956
0.805455		0.769293		0.007159
0.807879		0.769293		0.007366
0.810303		0.769293		0.007579
0.812727		0.769293		0.007797
0.815152		0.769293		0.008020
0.817576		0.769293		0.008249
0.820000		0.769293		0.008483
0.580000		0.796768		0.000276
0.582424		0.796768		0.000288
0.584848		0.796768		0.000301
0.587273		0.796768		0.000315
0.589697		0.796768		0.000329
0.592121		0.796768		0.000343
0.594545		0.796768		0.000358
0.596970		0.796768		0.000374
0.599394		0.796768		0.000390
0.601818		0.796768		0.000407
0.604242		0.796768		0.000424
0.606667		0.796768		0.000442
0.609091		0.796768		0.000461
0.611515		0.796768		0.000480
0.613939		0.796768		0.000500
0.616364		0.796768		0.000521
0.618788		0.796768		0.000543
0.621212		0.796768		0.000565
0.623636		0.796768		0.000588
0.626061		0.796768		0.000612
0.628485		0.796768		0.000637
0.630909		0.796768		0.000662
0.633333		0.796768		0.000689
0.635758		0.796768		0.000716
0.638182		0.796768		0.000745
0.640606		0.796768		0.000774
0.643030		0.796768		0.000804
0.645455		0.796768		0.000835
0.647879		0.796768		0.000868
0.650303		0.796768		0.000901
0.652727		0.796768		0.000935
0.655152		0.796768		0.000971
0.657576		0.796768		0.001008
0.660000		0.796768		0.001046
0.662424		0.796768		0.001085
0.664848		0.796768		0.001125
0.667273		0.796768		0.001167
0.669697		0.796768		0.001210
0.672121		0.796768		0.001255
0.674545		0.796768		0.001300
0.676970		0.796768		0.001348
0.679394		0.796768		0.001397
0.681818		0.796768		0.001447
0.684242		0.796768		0.001499
0.686667		0.796768		0.001552
0.689091		0.796768		0.001607
0.691515		0.796768		0.001664
0.693939		0.796768		0.001722
0.696364		0.796768		0.001783
0.698788		0.796768		0.001845
0.701212		0.796768		0.001909
0.703636		0.796768		0.001975
0.706061		0.796768		0.002042
0.708485		0.796768		0.002112
0.710909		0.796768		0.002184
0.713333		0.796768		0.002258
0.715758		0.796768		0.002334
0.718182		0.796768		0.002413
0.720606		0.796768		0.002493
0.723030		0.796768		0.002576
0.725455		0.796768		0.002661
0.727879		0.796768		0.002749
0.730303		0.796768		0.002840
0.732727		0.796768		0.002932
0.735152		0.796768		0.003028
0.737576		0.796768		0.003126
0.740000		0.796768		0.003227
0.742424		0.796768		0.003330
0.744848		0.796768		0.003437
0.747273		0.796768		0.003547
0.749697		0.796768		0.003659
0.752121		0.796768		0.003775
0.754545		0.796768		0.003893
0.756970		0.796768		0.004015
0.759394		0.796768		0.004141
0.761818		0.796768		0.004269
0.764242		0.796768		0.004401
0.766667		0.796768		0.004537
0.769091		0.796768		0.004676
0.771515		0.796768		0.004819
0.773939		0.796768		0.004966
0.776364		0.796768		0.005117
0.778788		0.796768		0.005271
0.781212		0.796768		0.005430
0.783636		0.796768		0.005592
0.786061		0.796768		0.005759
0.788485		0.796768		0.005930
0.790909		0.796768		0.006106
0.793333		0.796768		0.006286
0.795758		0.796768		0.006471
0.798182		0.796768		0.006660
0.800606		0.796768		0.006854
0.803030		0.796768		0.007053
0.805455		0.796768		0.007257
0.807879		0.796768		0.007466
0.810303		0.796768		0.007681
0.812727		0.796768		0.007900
0.815152		0.796768		0.008125
0.817576		0.796768		0.008356
0.820000		0.796768		0.008592
0.580000		0.824242		0.000286
0.582424		0.824242		0.000299
0.584848		0.824242		0.000312
0.587273		0.824242		0.000326
0.589697		0.824242		0.000340
0.592121		0.824242		0.000355
0.594545		0.824242		0.000371
0.596970		0.824242		0.000387
0.599394		0.824242		0.000403
0.601818		0.824242		0.000421
0.604242		0.824242		0.000438
0.606667		0.824242		0.000457
0.609091		0.824242		0.000476
0.611515		0.824242		0.000496
0.613939		0.824242		0.000517
0.616364		0.824242		0.000538
0.618788		0.824242		0.000560
0.621212		0.824242		0.000583
0.623636		0.824242		0.000606
0.626061		0.824242		0.000631
0.628485		0.824242		0.000656
0.630909		0.824242		0.000682
0.633333		0.824242		0.000709
0.635758		0.824242		0.000737
0.638182		0.824242		0.000766
0.640606		0.824242		0.000796
0.643030		0.824242		0.000827
0.645455		0.824242		0.000859
0.647879		0.824242		0.000892
0.650303		0.824242		0.000926
0.652727		0.824242		0.000961
0.655152		0.824242		0.000997
0.657576		0.824242		0.001035
0.660000		0.824242		0.001074
0.662424		0.824242		0.001114
0.664848		0.824242		0.001155
0.667273		0.824242		0.001197
0.669697		0.824242		0.001241
0.672121		0.824242		0.001286
0.674545		0.824242		0.001333
0.676970		0.824242		0.001381
0.679394		0.824242		0.001431
0.681818		0.824242		0.001482
0.684242		0.824242		0.001535
0.686667		0.824242		0.001589
0.689091		0.824242		0.001645
0.691515		0.824242		0.001703
0.693939		0.824242		0.001762
0.696364		0.824242		0.001824
0.698788		0.824242		0.001887
0.701212		0.824242		0.001952
0.703636		0.824242		0.002018
0.706061		0.824242		0.002087
0.708485		0.824242		0.002158
0.710909		0.824242		0.002231
0.713333		0.824242		0.002306
0.715758		0.824242		0.002383
0.718182		0.824242		0.002463
0.720606		0.824242		0.002545
0.723030		0.824242		0.002629
0.725455		0.824242		0.002715
0.727879		0.824242		0.002804
0.730303		0.824242		0.002896
0.732727		0.824242		0.002990
0.735152		0.824242		0.003086
0.737576		0.824242		0.003186
0.740000		0.824242		0.003288
0.742424		0.824242		0.003393
0.744848		0.824242		0.003501
0.747273		0.824242		0.003611
0.749697		0.824242		0.003725
0.752121		0.824242		0.003842
0.754545		0.824242		0.003962
0.756970		0.824242		0.004086
0.759394		0.824242		0.004212
0.761818		0.824242		0.004342
0.764242		0.824242		0.004476
0.766667		0.824242		0.004613
0.769091		0.824242		0.004754
0.771515		0.824242		0.004898
0.773939		0.824242		0.005046
0.776364		0.824242		0.005199
0.778788		0.824242		0.005355
0.781212		0.824242		0.005515
0.783636		0.824242		0.005679
0.786061		0.824242		0.005847
0.788485		0.824242		0.006020
0.790909		0.824242		0.006197
0.793333		0.824242		0.006379
0.795758		0.824242		0.006565
0.798182		0.824242		0.006757
0.800606		0.824242		0.006952
0.803030		0.824242		0.007153
0.805455		0.824242		0.007359
0.807879		0.824242		0.007570
0.810303		0.824242		0.007786
0.812727		0.824242		0.008007
0.815152		0.824242		0.008234
0.817576		0.824242		0.008466
0.820000		0.824242		0.008705
0.580000		0.851717		0.000297
0.582424		0.851717		0.000310
0.584848		0.851717		0.000323
0.587273		0.851717		0.000338
0.589697		0.851717		0.000352
0.592121		0.851717		0.000368
0.594545		0.851717		0.000384
0.596970		0.851717		0.000400
0.599394		0.851717		0.000417
0.601818		0.851717		0.000435
0.604242		0.851717		0.000453
0.606667		0.851717		0.000472
0.609091		0.851717		0.000492
0.611515		0.851717		0.000512
0.613939		0.851717		0.000533
0.616364		0.851717		0.000555
0.618788		0.851717		0.000578
0.621212		0.851717		0.000601
0.623636		0.851717		0.000625
0.626061		0.851717		0.000650
0.628485		0.851717		0.000676
0.630909		0.851717		0.000703
0.633333		0.851717		0.000731
0.635758		0.851717		0.000759
0.638182		0.851717		0.000789
0.640606		0.851717		0.000819
0.643030		0.851717		0.000851
0.645455		0.851717		0.000884
0.647879		0.851717		0.000917
0.650303		0.851717		0.000952
0.652727		0.851717		0.000988
0.655152		0.851717		0.001025
0.657576		0.851717		0.001063
0.660000		0.851717		0.001103
0.662424		0.851717		0.001143
0.664848		0.851717		0.001185
0.667273		0.851717		0.001229
0.669697		0.851717		0.001273
0.672121		0.851717		0.001320
0.674545		0.851717		0.001367
0.676970		0.851717		0.001416
0.679394		0.851717		0.001467
0.681818		0.851717		0.001519
0.684242		0.851717		0.001572
0.686667		0.851717		0.001628
0.689091		0.851717		0.001684
0.691515		0.851717		0.001743
0.693939		0.851717		0.001804
0.696364		0.851717		0.001866
0.698788		0.851717		0.001930
0.701212		0.851717		0.001996
0.703636		0.851717		0.002064
0.706061		0.851717		0.002134
0.708485		0.851717		0.002206
0.710909		0.851717		0.002280
0.713333		0.851717		0.002356
0.715758		0.851717		0.002434
0.718182		0.851717		0.002515
0.720606		0.851717		0.002598
0.723030		0.851717		0.002683
0.725455		0.851717		0.002771
0.727879		0.851717		0.002861
0.730303		0.851717		0.002953
0.732727		0.851717		0.003049
0.735152		0.851717		0.003147
0.737576		0.851717		0.003247
0.740000		0.851717		0.003351
0.742424		0.851717		0.003457
0.744848		0.851717		0.003566
0.747273		0.851717		0.003678
0.749697		0.851717		0.003794
0.752121		0.851717		0.003912
0.754545		0.851717		0.004033
0.756970		0.851717		0.004158
0.759394		0.851717		0.004286
0.761818		0.851717		0.004418
0.764242		0.851717		0.004553
0.766667		0.851717		0.004691
0.769091		0.851717		0.004834
0.771515		0.851717		0.004980
0.773939		0.851717		0.005129
0.776364		0.851717		0.005283
0.778788		0.851717		0.005441
0.781212		0.851717		0.005602
0.783636		0.851717		0.005768
0.786061		0.851717		0.005938
0.788485		0.851717		0.006113
0.790909		0.851717		0.006292
0.793333		0.851717		0.006475
0.795758		0.851717		0.006663
0.798182		0.851717		0.006856
0.800606		0.851717		0.007053
0.803030		0.851717		0.007256
