100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.781212		1.675960		0.124886
0.783636		1.675960		0.127776
0.786061		1.675960		0.130722
0.788485		1.675960		0.133726
0.790909		1.675960		0.136789
0.793333		1.675960		0.139912
0.795758		1.675960		0.143096
0.798182		1.675960		0.146342
0.800606		1.675960		0.149650
0.803030		1.675960		0.153022
0.805455		1.675960		0.156459
0.807879		1.675960		0.159961
0.810303		1.675960		0.163530
0.812727		1.675960		0.167167
0.815152		1.675960		0.170873
0.817576		1.675960		0.174649
0.820000		1.675960		0.178495
0.580000		1.703434		0.013916
0.582424		1.703434		0.014353
0.584848		1.703434		0.014802
0.587273		1.703434		0.015263
0.589697		1.703434		0.015737
0.592121		1.703434		0.016223
0.594545		1.703434		0.016723
0.596970		1.703434		0.017235
0.599394		1.703434		0.017761
0.601818		1.703434		0.018301
0.604242		1.703434		0.018855
0.606667		1.703434		0.019424
0.609091		1.703434		0.020007
0.611515		1.703434		0.020606
0.613939		1.703434		0.021220
0.616364		1.703434		0.021849
0.618788		1.703434		0.022495
0.621212		1.703434		0.023157
0.623636		1.703434		0.023836
0.626061		1.703434		0.024532
0.628485		1.703434		0.025246
0.630909		1.703434		0.025977
0.633333		1.703434		0.026727
0.635758		1.703434		0.027495
0.638182		1.703434		0.028283
0.640606		1.703434		0.029090
0.643030		1.703434		0.029916
0.645455		1.703434		0.030763
0.647879		1.703434		0.031631
0.650303		1.703434		0.032520
0.652727		1.703434		0.033430
0.655152		1.703434		0.034362
0.657576		1.703434		0.035317
0.660000		1.703434		0.036294
0.662424		1.703434		0.037295
0.664848		1.703434		0.038319
0.667273		1.703434		0.039368
0.669697		1.703434		0.040442
0.672121		1.703434		0.041540
0.674545		1.703434		0.042664
0.676970		1.703434		0.043815
0.679394		1.703434		0.044992
0.681818		1.703434		0.046197
0.684242		1.703434		0.047429
0.686667		1.703434		0.048689
0.689091		1.703434		0.049978
0.691515		1.703434		0.051297
0.693939		1.703434		0.052646
0.696364		1.703434		0.054025
0.698788		1.703434		0.055435
0.701212		1.703434		0.056876
0.703636		1.703434		0.058350
0.706061		1.703434		0.059857
0.708485		1.703434		0.061397
0.710909		1.703434		0.062971
0.713333		1.703434		0.064580
0.715758		1.703434		0.066225
0.718182		1.703434		0.067905
0.720606		1.703434		0.069621
0.723030		1.703434		0.071375
0.725455		1.703434		0.073167
0.727879		1.703434		0.074998
0.730303		1.703434		0.076868
0.732727		1.703434		0.078777
0.735152		1.703434		0.080728
0.737576		1.703434		0.082720
0.740000		1.703434		0.084754
0.742424		1.703434		0.086831
0.744848		1.703434		0.088951
0.747273		1.703434		0.091116
0.749697		1.703434		0.093326
0.752121		1.703434		0.095582
0.754545		1.703434		0.097884
0.756970		1.703434		0.100234
0.759394		1.703434		0.102632
0.761818		1.703434		0.105079
0.764242		1.703434		0.107577
0.766667		1.703434		0.110124
0.769091		1.703434		0.112724
0.771515		1.703434		0.115376
0.773939		1.703434		0.118081
0.776364		1.703434		0.120840
0.778788		1.703434		0.123655
0.781212		1.703434		0.126525
0.783636		1.703434		0.129452
0.786061		1.703434		0.132437
0.788485		1.703434		0.135481
0.790909		1.703434		0.138584
0.793333		1.703434		0.141748
0.795758		1.703434		0.144973
0.798182		1.703434		0.148261
0.800606		1.703434		0.151612
0.803030		1.703434		0.155028
0.805455		1.703434		0.158509
0.807879		1.703434		0.162057
0.810303		1.703434		0.165672
0.812727		1.703434		0.169356
0.815152		1.703434		0.173109
0.817576		1.703434		0.176933
0.820000		1.703434		0.180829
0.580000		1.730909		0.014081
0.582424		1.730909		0.014524
0.584848		1.730909		0.014979
0.587273		1.730909		0.015447
0.589697		1.730909		0.015927
0.592121		1.730909		0.016420
0.594545		1.730909		0.016926
0.596970		1.730909		0.017445
0.599394		1.730909		0.017979
0.601818		1.730909		0.018526
0.604242		1.730909		0.019088
0.606667		1.730909		0.019664
0.609091		1.730909		0.020255
0.611515		1.730909		0.020862
0.613939		1.730909		0.021484
0.616364		1.730909		0.022122
0.618788		1.730909		0.022777
0.621212		1.730909		0.023448
0.623636		1.730909		0.024136
0.626061		1.730909		0.024842
0.628485		1.730909		0.025565
0.630909		1.730909		0.026307
0.633333		1.730909		0.027067
0.635758		1.730909		0.027846
0.638182		1.730909		0.028644
0.640606		1.730909		0.029462
0.643030		1.730909		0.030301
0.645455		1.730909		0.031159
0.647879		1.730909		0.032039
0.650303		1.730909		0.032940
0.652727		1.730909		0.033863
0.655152		1.730909		0.034808
0.657576		1.730909		0.035776
0.660000		1.730909		0.036767
0.662424		1.730909		0.037781
0.664848		1.730909		0.038820
0.667273		1.730909		0.039883
0.669697		1.730909		0.040971
0.672121		1.730909		0.042085
0.674545		1.730909		0.043225
0.676970		1.730909		0.044391
0.679394		1.730909		0.045585
0.681818		1.730909		0.046806
0.684242		1.730909		0.048055
0.686667		1.730909		0.049333
0.689091		1.730909		0.050640
0.691515		1.730909		0.051977
0.693939		1.730909		0.053344
0.696364		1.730909		0.054742
0.698788		1.730909		0.056172
0.701212		1.730909		0.057634
0.703636		1.730909		0.059128
0.706061		1.730909		0.060655
0.708485		1.730909		0.062217
0.710909		1.730909		0.063813
0.713333		1.730909		0.065444
0.715758		1.730909		0.067111
0.718182		1.730909		0.068814
0.720606		1.730909		0.070555
0.723030		1.730909		0.072333
0.725455		1.730909		0.074149
0.727879		1.730909		0.076005
0.730303		1.730909		0.077900
0.732727		1.730909		0.079836
0.735152		1.730909		0.081813
0.737576		1.730909		0.083833
0.740000		1.730909		0.085894
0.742424		1.730909		0.088000
0.744848		1.730909		0.090149
0.747273		1.730909		0.092343
0.749697		1.730909		0.094583
0.752121		1.730909		0.096870
0.754545		1.730909		0.099204
0.756970		1.730909		0.101586
0.759394		1.730909		0.104016
0.761818		1.730909		0.106497
0.764242		1.730909		0.109028
0.766667		1.730909		0.111610
0.769091		1.730909		0.114245
0.771515		1.730909		0.116932
0.773939		1.730909		0.119674
0.776364		1.730909		0.122470
0.778788		1.730909		0.125322
0.781212		1.730909		0.128231
0.783636		1.730909		0.131198
0.786061		1.730909		0.134223
0.788485		1.730909		0.137307
0.790909		1.730909		0.140451
0.793333		1.730909		0.143657
0.795758		1.730909		0.146926
0.798182		1.730909		0.150257
0.800606		1.730909		0.153653
0.803030		1.730909		0.157114
0.805455		1.730909		0.160641
0.807879		1.730909		0.164236
0.810303		1.730909		0.167899
0.812727		1.730909		0.171631
0.815152		1.730909		0.175434
0.817576		1.730909		0.179308
0.820000		1.730909		0.183255
0.580000		1.758384		0.014255
0.582424		1.758384		0.014704
0.584848		1.758384		0.015166
0.587273		1.758384		0.015640
0.589697		1.758384		0.016127
0.592121		1.758384		0.016627
0.594545		1.758384		0.017140
0.596970		1.758384		0.017667
0.599394		1.758384		0.018207
0.601818		1.758384		0.018762
0.604242		1.758384		0.019332
0.606667		1.758384		0.019916
0.609091		1.758384		0.020516
0.611515		1.758384		0.021131
0.613939		1.758384		0.021762
0.616364		1.758384		0.022409
0.618788		1.758384		0.023073
0.621212		1.758384		0.023754
0.623636		1.758384		0.024452
0.626061		1.758384		0.025167
0.628485		1.758384		0.025901
0.630909		1.758384		0.026653
0.633333		1.758384		0.027424
0.635758		1.758384		0.028214
0.638182		1.758384		0.029024
0.640606		1.758384		0.029854
0.643030		1.758384		0.030704
0.645455		1.758384		0.031575
0.647879		1.758384		0.032467
0.650303		1.758384		0.033381
0.652727		1.758384		0.034317
0.655152		1.758384		0.035275
0.657576		1.758384		0.036257
0.660000		1.758384		0.037262
0.662424		1.758384		0.038291
0.664848		1.758384		0.039344
0.667273		1.758384		0.040423
0.669697		1.758384		0.041526
0.672121		1.758384		0.042656
0.674545		1.758384		0.043812
0.676970		1.758384		0.044995
0.679394		1.758384		0.046206
0.681818		1.758384		0.047444
0.684242		1.758384		0.048711
0.686667		1.758384		0.050007
0.689091		1.758384		0.051333
0.691515		1.758384		0.052689
0.693939		1.758384		0.054075
0.696364		1.758384		0.055493
0.698788		1.758384		0.056943
0.701212		1.758384		0.058425
0.703636		1.758384		0.059941
0.706061		1.758384		0.061490
0.708485		1.758384		0.063074
0.710909		1.758384		0.064692
0.713333		1.758384		0.066346
0.715758		1.758384		0.068037
0.718182		1.758384		0.069764
0.720606		1.758384		0.071529
0.723030		1.758384		0.073332
0.725455		1.758384		0.075174
0.727879		1.758384		0.077056
0.730303		1.758384		0.078978
0.732727		1.758384		0.080941
0.735152		1.758384		0.082946
0.737576		1.758384		0.084994
0.740000		1.758384		0.087085
0.742424		1.758384		0.089219
0.744848		1.758384		0.091399
0.747273		1.758384		0.093624
0.749697		1.758384		0.095895
0.752121		1.758384		0.098213
0.754545		1.758384		0.100579
0.756970		1.758384		0.102994
0.759394		1.758384		0.105459
0.761818		1.758384		0.107974
0.764242		1.758384		0.110540
0.766667		1.758384		0.113158
0.769091		1.758384		0.115829
0.771515		1.758384		0.118553
0.773939		1.758384		0.121333
0.776364		1.758384		0.124168
0.778788		1.758384		0.127059
0.781212		1.758384		0.130008
0.783636		1.758384		0.133015
0.786061		1.758384		0.136081
0.788485		1.758384		0.139208
0.790909		1.758384		0.142395
0.793333		1.758384		0.145645
0.795758		1.758384		0.148957
0.798182		1.758384		0.152334
0.800606		1.758384		0.155776
0.803030		1.758384		0.159284
0.805455		1.758384		0.162859
0.807879		1.758384		0.166502
0.810303		1.758384		0.170214
0.812727		1.758384		0.173997
0.815152		1.758384		0.177851
0.817576		1.758384		0.181777
0.820000		1.758384		0.185776
0.580000		1.785859		0.014439
0.582424		1.785859		0.014894
0.584848		1.785859		0.015363
0.587273		1.785859		0.015843
0.589697		1.785859		0.016337
0.592121		1.785859		0.016844
0.594545		1.785859		0.017365
0.596970		1.785859		0.017899
0.599394		1.785859		0.018448
0.601818		1.785859		0.019011
0.604242		1.785859		0.019588
0.606667		1.785859		0.020181
0.609091		1.785859		0.020790
0.611515		1.785859		0.021414
0.613939		1.785859		0.022054
0.616364		1.785859		0.022711
0.618788		1.785859		0.023384
0.621212		1.785859		0.024075
0.623636		1.785859		0.024783
0.626061		1.785859		0.025509
0.628485		1.785859		0.026254
0.630909		1.785859		0.027017
0.633333		1.785859		0.027799
0.635758		1.785859		0.028600
0.638182		1.785859		0.029422
0.640606		1.785859		0.030264
0.643030		1.785859		0.031126
0.645455		1.785859		0.032010
0.647879		1.785859		0.032915
0.650303		1.785859		0.033842
0.652727		1.785859		0.034792
0.655152		1.785859		0.035765
0.657576		1.785859		0.036761
0.660000		1.785859		0.037780
0.662424		1.785859		0.038825
0.664848		1.785859		0.039893
0.667273		1.785859		0.040988
0.669697		1.785859		0.042107
0.672121		1.785859		0.043254
0.674545		1.785859		0.044427
0.676970		1.785859		0.045627
0.679394		1.785859		0.046855
0.681818		1.785859		0.048112
0.684242		1.785859		0.049397
0.686667		1.785859		0.050712
0.689091		1.785859		0.052057
0.691515		1.785859		0.053433
0.693939		1.785859		0.054840
0.696364		1.785859		0.056278
0.698788		1.785859		0.057749
0.701212		1.785859		0.059253
0.703636		1.785859		0.060791
0.706061		1.785859		0.062362
0.708485		1.785859		0.063969
0.710909		1.785859		0.065611
0.713333		1.785859		0.067289
0.715758		1.785859		0.069004
0.718182		1.785859		0.070756
0.720606		1.785859		0.072547
0.723030		1.785859		0.074376
0.725455		1.785859		0.076245
0.727879		1.785859		0.078153
0.730303		1.785859		0.080103
0.732727		1.785859		0.082095
0.735152		1.785859		0.084128
0.737576		1.785859		0.086205
0.740000		1.785859		0.088326
0.742424		1.785859		0.090491
0.744848		1.785859		0.092702
0.747273		1.785859		0.094958
0.749697		1.785859		0.097262
0.752121		1.785859		0.099613
0.754545		1.785859		0.102013
0.756970		1.785859		0.104463
0.759394		1.785859		0.106962
0.761818		1.785859		0.109512
0.764242		1.785859		0.112115
0.766667		1.785859		0.114770
0.769091		1.785859		0.117478
0.771515		1.785859		0.120242
0.773939		1.785859		0.123060
0.776364		1.785859		0.125935
0.778788		1.785859		0.128867
0.781212		1.785859		0.131857
0.783636		1.785859		0.134906
0.786061		1.785859		0.138015
0.788485		1.785859		0.141185
0.790909		1.785859		0.144417
0.793333		1.785859		0.147712
0.795758		1.785859		0.151070
0.798182		1.785859		0.154494
0.800606		1.785859		0.157983
0.803030		1.785859		0.161540
0.805455		1.785859		0.165164
0.807879		1.785859		0.168857
0.810303		1.785859		0.172620
0.812727		1.785859		0.176455
0.815152		1.785859		0.180361
0.817576		1.785859		0.184341
0.820000		1.785859		0.188395
0.580000		1.813333		0.014632
0.582424		1.813333		0.015094
0.584848		1.813333		0.015569
0.587273		1.813333		0.016057
0.589697		1.813333		0.016558
0.592121		1.813333		0.017073
0.594545		1.813333		0.017601
0.596970		1.813333		0.018144
0.599394		1.813333		0.018700
0.601818		1.813333		0.019272
0.604242		1.813333		0.019858
0.606667		1.813333		0.020460
0.609091		1.813333		0.021077
0.611515		1.813333		0.021711
0.613939		1.813333		0.022361
0.616364		1.813333		0.023027
0.618788		1.813333		0.023711
0.621212		1.813333		0.024412
0.623636		1.813333		0.025131
0.626061		1.813333		0.025868
0.628485		1.813333		0.026623
0.630909		1.813333		0.027398
0.633333		1.813333		0.028192
0.635758		1.813333		0.029006
0.638182		1.813333		0.029840
0.640606		1.813333		0.030694
0.643030		1.813333		0.031570
0.645455		1.813333		0.032466
0.647879		1.813333		0.033385
0.650303		1.813333		0.034326
0.652727		1.813333		0.035290
0.655152		1.813333		0.036278
0.657576		1.813333		0.037289
0.660000		1.813333		0.038324
0.662424		1.813333		0.039383
0.664848		1.813333		0.040468
0.667273		1.813333		0.041579
0.669697		1.813333		0.042716
0.672121		1.813333		0.043879
0.674545		1.813333		0.045070
0.676970		1.813333		0.046288
0.679394		1.813333		0.047535
0.681818		1.813333		0.048810
0.684242		1.813333		0.050115
0.686667		1.813333		0.051450
0.689091		1.813333		0.052815
0.691515		1.813333		0.054211
0.693939		1.813333		0.055639
0.696364		1.813333		0.057099
0.698788		1.813333		0.058592
0.701212		1.813333		0.060118
0.703636		1.813333		0.061678
0.706061		1.813333		0.063273
0.708485		1.813333		0.064904
0.710909		1.813333		0.066570
0.713333		1.813333		0.068273
0.715758		1.813333		0.070013
0.718182		1.813333		0.071792
0.720606		1.813333		0.073609
0.723030		1.813333		0.075465
0.725455		1.813333		0.077361
0.727879		1.813333		0.079298
0.730303		1.813333		0.081277
0.732727		1.813333		0.083297
0.735152		1.813333		0.085361
0.737576		1.813333		0.087468
0.740000		1.813333		0.089620
0.742424		1.813333		0.091817
0.744848		1.813333		0.094060
0.747273		1.813333		0.096349
0.749697		1.813333		0.098687
0.752121		1.813333		0.101072
0.754545		1.813333		0.103507
0.756970		1.813333		0.105992
0.759394		1.813333		0.108528
0.761818		1.813333		0.111115
0.764242		1.813333		0.113755
0.766667		1.813333		0.116448
0.769091		1.813333		0.119196
0.771515		1.813333		0.121999
0.773939		1.813333		0.124858
0.776364		1.813333		0.127774
0.778788		1.813333		0.130748
0.781212		1.813333		0.133781
0.783636		1.813333		0.136873
0.786061		1.813333		0.140027
0.788485		1.813333		0.143242
0.790909		1.813333		0.146520
0.793333		1.813333		0.149861
0.795758		1.813333		0.153267
0.798182		1.813333		0.156739
0.800606		1.813333		0.160278
0.803030		1.813333		0.163884
0.805455		1.813333		0.167559
0.807879		1.813333		0.171304
0.810303		1.813333		0.175120
0.812727		1.813333		0.179008
0.815152		1.813333		0.182969
0.817576		1.813333		0.187005
0.820000		1.813333		0.191115
0.580000		1.840808		0.014835
0.582424		1.840808		0.015304
0.584848		1.840808		0.015787
0.587273		1.840808		0.016282
0.589697		1.840808		0.016791
0.592121		1.840808		0.017314
0.594545		1.840808		0.017850
0.596970		1.840808		0.018401
0.599394		1.840808		0.018966
0.601818		1.840808		0.019546
0.604242		1.840808		0.020142
0.606667		1.840808		0.020753
0.609091		1.840808		0.021380
0.611515		1.840808		0.022023
0.613939		1.840808		0.022683
0.616364		1.840808		0.023360
0.618788		1.840808		0.024054
0.621212		1.840808		0.024766
0.623636		1.840808		0.025496
0.626061		1.840808		0.026244
0.628485		1.840808		0.027011
0.630909		1.840808		0.027798
0.633333		1.840808		0.028604
0.635758		1.840808		0.029430
0.638182		1.840808		0.030277
0.640606		1.840808		0.031145
0.643030		1.840808		0.032034
0.645455		1.840808		0.032945
0.647879		1.840808		0.033878
0.650303		1.840808		0.034834
0.652727		1.840808		0.035812
0.655152		1.840808		0.036815
0.657576		1.840808		0.037841
0.660000		1.840808		0.038892
0.662424		1.840808		0.039969
0.664848		1.840808		0.041070
0.667273		1.840808		0.042198
0.669697		1.840808		0.043352
0.672121		1.840808		0.044534
0.674545		1.840808		0.045743
0.676970		1.840808		0.046980
0.679394		1.840808		0.048245
0.681818		1.840808		0.049540
0.684242		1.840808		0.050865
0.686667		1.840808		0.052220
0.689091		1.840808		0.053606
0.691515		1.840808		0.055024
0.693939		1.840808		0.056473
0.696364		1.840808		0.057956
0.698788		1.840808		0.059472
0.701212		1.840808		0.061021
0.703636		1.840808		0.062605
0.706061		1.840808		0.064225
0.708485		1.840808		0.065880
0.710909		1.840808		0.067572
0.713333		1.840808		0.069300
0.715758		1.840808		0.071067
0.718182		1.840808		0.072872
0.720606		1.840808		0.074717
0.723030		1.840808		0.076601
0.725455		1.840808		0.078526
0.727879		1.840808		0.080492
0.730303		1.840808		0.082500
0.732727		1.840808		0.084551
0.735152		1.840808		0.086646
0.737576		1.840808		0.088785
0.740000		1.840808		0.090969
0.742424		1.840808		0.093199
0.744848		1.840808		0.095475
0.747273		1.840808		0.097799
0.749697		1.840808		0.100171
0.752121		1.840808		0.102592
0.754545		1.840808		0.105063
0.756970		1.840808		0.107585
0.759394		1.840808		0.110158
0.761818		1.840808		0.112784
0.764242		1.840808		0.115462
0.766667		1.840808		0.118196
0.769091		1.840808		0.120984
0.771515		1.840808		0.123828
0.773939		1.840808		0.126729
0.776364		1.840808		0.129687
0.778788		1.840808		0.132705
0.781212		1.840808		0.135782
0.783636		1.840808		0.138919
0.786061		1.840808		0.142118
0.788485		1.840808		0.145380
0.790909		1.840808		0.148706
0.793333		1.840808		0.152095
0.795758		1.840808		0.155551
0.798182		1.840808		0.159073
0.800606		1.840808		0.162662
0.803030		1.840808		0.166320
0.805455		1.840808		0.170048
0.807879		1.840808		0.173847
0.810303		1.840808		0.177717
0.812727		1.840808		0.181660
0.815152		1.840808		0.185678
0.817576		1.840808		0.189770
0.820000		1.840808		0.193939
0.580000		1.868283		0.015049
0.582424		1.868283		0.015526
0.584848		1.868283		0.016016
0.587273		1.868283		0.016519
0.589697		1.868283		0.017036
