100
100
T [fm^-1]		muB [fm^-1]		betapi_dfce [fm^-4]
0.686667		2.527677		0.227904
0.689091		2.527677		0.233843
0.691515		2.527677		0.239918
0.693939		2.527677		0.246131
0.696364		2.527677		0.252485
0.698788		2.527677		0.258983
0.701212		2.527677		0.265627
0.703636		2.527677		0.272420
0.706061		2.527677		0.279365
0.708485		2.527677		0.286465
0.710909		2.527677		0.293722
0.713333		2.527677		0.301140
0.715758		2.527677		0.308722
0.718182		2.527677		0.316470
0.720606		2.527677		0.324388
0.723030		2.527677		0.332479
0.725455		2.527677		0.340745
0.727879		2.527677		0.349191
0.730303		2.527677		0.357819
0.732727		2.527677		0.366632
0.735152		2.527677		0.375635
0.737576		2.527677		0.384830
0.740000		2.527677		0.394220
0.742424		2.527677		0.403810
0.744848		2.527677		0.413602
0.747273		2.527677		0.423601
0.749697		2.527677		0.433809
0.752121		2.527677		0.444231
0.754545		2.527677		0.454870
0.756970		2.527677		0.465730
0.759394		2.527677		0.476815
0.761818		2.527677		0.488128
0.764242		2.527677		0.499674
0.766667		2.527677		0.511456
0.769091		2.527677		0.523478
0.771515		2.527677		0.535745
0.773939		2.527677		0.548261
0.776364		2.527677		0.561029
0.778788		2.527677		0.574054
0.781212		2.527677		0.587340
0.783636		2.527677		0.600892
0.786061		2.527677		0.614714
0.788485		2.527677		0.628809
0.790909		2.527677		0.643184
0.793333		2.527677		0.657841
0.795758		2.527677		0.672786
0.798182		2.527677		0.688024
0.800606		2.527677		0.703559
0.803030		2.527677		0.719395
0.805455		2.527677		0.735538
0.807879		2.527677		0.751993
0.810303		2.527677		0.768763
0.812727		2.527677		0.785855
0.815152		2.527677		0.803274
0.817576		2.527677		0.821024
0.820000		2.527677		0.839110
0.580000		2.555152		0.069419
0.582424		2.555152		0.071498
0.584848		2.555152		0.073632
0.587273		2.555152		0.075823
0.589697		2.555152		0.078072
0.592121		2.555152		0.080381
0.594545		2.555152		0.082750
0.596970		2.555152		0.085181
0.599394		2.555152		0.087675
0.601818		2.555152		0.090234
0.604242		2.555152		0.092860
0.606667		2.555152		0.095553
0.609091		2.555152		0.098316
0.611515		2.555152		0.101149
0.613939		2.555152		0.104055
0.616364		2.555152		0.107034
0.618788		2.555152		0.110090
0.621212		2.555152		0.113222
0.623636		2.555152		0.116433
0.626061		2.555152		0.119725
0.628485		2.555152		0.123099
0.630909		2.555152		0.126557
0.633333		2.555152		0.130101
0.635758		2.555152		0.133733
0.638182		2.555152		0.137454
0.640606		2.555152		0.141266
0.643030		2.555152		0.145172
0.645455		2.555152		0.149173
0.647879		2.555152		0.153271
0.650303		2.555152		0.157468
0.652727		2.555152		0.161767
0.655152		2.555152		0.166169
0.657576		2.555152		0.170676
0.660000		2.555152		0.175291
0.662424		2.555152		0.180016
0.664848		2.555152		0.184853
0.667273		2.555152		0.189804
0.669697		2.555152		0.194871
0.672121		2.555152		0.200057
0.674545		2.555152		0.205365
0.676970		2.555152		0.210796
0.679394		2.555152		0.216352
0.681818		2.555152		0.222038
0.684242		2.555152		0.227854
0.686667		2.555152		0.233804
0.689091		2.555152		0.239890
0.691515		2.555152		0.246114
0.693939		2.555152		0.252480
0.696364		2.555152		0.258990
0.698788		2.555152		0.265647
0.701212		2.555152		0.272453
0.703636		2.555152		0.279411
0.706061		2.555152		0.286525
0.708485		2.555152		0.293797
0.710909		2.555152		0.301230
0.713333		2.555152		0.308827
0.715758		2.555152		0.316591
0.718182		2.555152		0.324525
0.720606		2.555152		0.332633
0.723030		2.555152		0.340917
0.725455		2.555152		0.349380
0.727879		2.555152		0.358027
0.730303		2.555152		0.366859
0.732727		2.555152		0.375881
0.735152		2.555152		0.385096
0.737576		2.555152		0.394507
0.740000		2.555152		0.404118
0.742424		2.555152		0.413932
0.744848		2.555152		0.423952
0.747273		2.555152		0.434184
0.749697		2.555152		0.444629
0.752121		2.555152		0.455292
0.754545		2.555152		0.466177
0.756970		2.555152		0.477287
0.759394		2.555152		0.488627
0.761818		2.555152		0.500199
0.764242		2.555152		0.512009
0.766667		2.555152		0.524060
0.769091		2.555152		0.536356
0.771515		2.555152		0.548901
0.773939		2.555152		0.561699
0.776364		2.555152		0.574755
0.778788		2.555152		0.588073
0.781212		2.555152		0.601658
0.783636		2.555152		0.615513
0.786061		2.555152		0.629642
0.788485		2.555152		0.644052
0.790909		2.555152		0.658745
0.793333		2.555152		0.673727
0.795758		2.555152		0.689002
0.798182		2.555152		0.704575
0.800606		2.555152		0.720451
0.803030		2.555152		0.736634
0.805455		2.555152		0.753129
0.807879		2.555152		0.769942
0.810303		2.555152		0.787077
0.812727		2.555152		0.804540
0.815152		2.555152		0.822334
0.817576		2.555152		0.840466
0.820000		2.555152		0.858941
0.580000		2.582626		0.071284
0.582424		2.582626		0.073420
0.584848		2.582626		0.075612
0.587273		2.582626		0.077863
0.589697		2.582626		0.080173
0.592121		2.582626		0.082544
0.594545		2.582626		0.084977
0.596970		2.582626		0.087474
0.599394		2.582626		0.090035
0.601818		2.582626		0.092663
0.604242		2.582626		0.095359
0.606667		2.582626		0.098125
0.609091		2.582626		0.100962
0.611515		2.582626		0.103871
0.613939		2.582626		0.106854
0.616364		2.582626		0.109913
0.618788		2.582626		0.113049
0.621212		2.582626		0.116265
0.623636		2.582626		0.119561
0.626061		2.582626		0.122940
0.628485		2.582626		0.126403
0.630909		2.582626		0.129952
0.633333		2.582626		0.133589
0.635758		2.582626		0.137316
0.638182		2.582626		0.141134
0.640606		2.582626		0.145046
0.643030		2.582626		0.149054
0.645455		2.582626		0.153159
0.647879		2.582626		0.157363
0.650303		2.582626		0.161669
0.652727		2.582626		0.166079
0.655152		2.582626		0.170594
0.657576		2.582626		0.175217
0.660000		2.582626		0.179951
0.662424		2.582626		0.184797
0.664848		2.582626		0.189757
0.667273		2.582626		0.194834
0.669697		2.582626		0.200030
0.672121		2.582626		0.205348
0.674545		2.582626		0.210790
0.676970		2.582626		0.216358
0.679394		2.582626		0.222055
0.681818		2.582626		0.227883
0.684242		2.582626		0.233845
0.686667		2.582626		0.239943
0.689091		2.582626		0.246181
0.691515		2.582626		0.252561
0.693939		2.582626		0.259084
0.696364		2.582626		0.265756
0.698788		2.582626		0.272577
0.701212		2.582626		0.279551
0.703636		2.582626		0.286680
0.706061		2.582626		0.293969
0.708485		2.582626		0.301418
0.710909		2.582626		0.309033
0.713333		2.582626		0.316815
0.715758		2.582626		0.324767
0.718182		2.582626		0.332894
0.720606		2.582626		0.341197
0.723030		2.582626		0.349680
0.725455		2.582626		0.358347
0.727879		2.582626		0.367201
0.730303		2.582626		0.376244
0.732727		2.582626		0.385481
0.735152		2.582626		0.394915
0.737576		2.582626		0.404550
0.740000		2.582626		0.414388
0.742424		2.582626		0.424434
0.744848		2.582626		0.434690
0.747273		2.582626		0.445162
0.749697		2.582626		0.455852
0.752121		2.582626		0.466764
0.754545		2.582626		0.477902
0.756970		2.582626		0.489270
0.759394		2.582626		0.500873
0.761818		2.582626		0.512712
0.764242		2.582626		0.524794
0.766667		2.582626		0.537122
0.769091		2.582626		0.549699
0.771515		2.582626		0.562531
0.773939		2.582626		0.575622
0.776364		2.582626		0.588975
0.778788		2.582626		0.602595
0.781212		2.582626		0.616486
0.783636		2.582626		0.630653
0.786061		2.582626		0.645101
0.788485		2.582626		0.659833
0.790909		2.582626		0.674855
0.793333		2.582626		0.690171
0.795758		2.582626		0.705786
0.798182		2.582626		0.721704
0.800606		2.582626		0.737931
0.803030		2.582626		0.754471
0.805455		2.582626		0.771330
0.807879		2.582626		0.788511
0.810303		2.582626		0.806021
0.812727		2.582626		0.823864
0.815152		2.582626		0.842046
0.817576		2.582626		0.860572
0.820000		2.582626		0.879446
0.580000		2.610101		0.073239
0.582424		2.610101		0.075434
0.584848		2.610101		0.077687
0.587273		2.610101		0.079999
0.589697		2.610101		0.082373
0.592121		2.610101		0.084809
0.594545		2.610101		0.087309
0.596970		2.610101		0.089874
0.599394		2.610101		0.092506
0.601818		2.610101		0.095205
0.604242		2.610101		0.097975
0.606667		2.610101		0.100815
0.609091		2.610101		0.103729
0.611515		2.610101		0.106717
0.613939		2.610101		0.109781
0.616364		2.610101		0.112922
0.618788		2.610101		0.116143
0.621212		2.610101		0.119444
0.623636		2.610101		0.122829
0.626061		2.610101		0.126298
0.628485		2.610101		0.129854
0.630909		2.610101		0.133497
0.633333		2.610101		0.137231
0.635758		2.610101		0.141056
0.638182		2.610101		0.144976
0.640606		2.610101		0.148991
0.643030		2.610101		0.153104
0.645455		2.610101		0.157317
0.647879		2.610101		0.161632
0.650303		2.610101		0.166050
0.652727		2.610101		0.170575
0.655152		2.610101		0.175208
0.657576		2.610101		0.179952
0.660000		2.610101		0.184808
0.662424		2.610101		0.189779
0.664848		2.610101		0.194867
0.667273		2.610101		0.200075
0.669697		2.610101		0.205404
0.672121		2.610101		0.210858
0.674545		2.610101		0.216439
0.676970		2.610101		0.222149
0.679394		2.610101		0.227991
0.681818		2.610101		0.233967
0.684242		2.610101		0.240080
0.686667		2.610101		0.246333
0.689091		2.610101		0.252727
0.691515		2.610101		0.259267
0.693939		2.610101		0.265954
0.696364		2.610101		0.272792
0.698788		2.610101		0.279784
0.701212		2.610101		0.286931
0.703636		2.610101		0.294238
0.706061		2.610101		0.301706
0.708485		2.610101		0.309340
0.710909		2.610101		0.317142
0.713333		2.610101		0.325115
0.715758		2.610101		0.333262
0.718182		2.610101		0.341587
0.720606		2.610101		0.350092
0.723030		2.610101		0.358782
0.725455		2.610101		0.367659
0.727879		2.610101		0.376727
0.730303		2.610101		0.385988
0.732727		2.610101		0.395447
0.735152		2.610101		0.405108
0.737576		2.610101		0.414972
0.740000		2.610101		0.425045
0.742424		2.610101		0.435330
0.744848		2.610101		0.445830
0.747273		2.610101		0.456549
0.749697		2.610101		0.467492
0.752121		2.610101		0.478661
0.754545		2.610101		0.490060
0.756970		2.610101		0.501695
0.759394		2.610101		0.513568
0.761818		2.610101		0.525683
0.764242		2.610101		0.538046
0.766667		2.610101		0.550659
0.769091		2.610101		0.563527
0.771515		2.610101		0.576654
0.773939		2.610101		0.590045
0.776364		2.610101		0.603704
0.778788		2.610101		0.617635
0.781212		2.610101		0.631843
0.783636		2.610101		0.646332
0.786061		2.610101		0.661107
0.788485		2.610101		0.676172
0.790909		2.610101		0.691533
0.793333		2.610101		0.707193
0.795758		2.610101		0.723157
0.798182		2.610101		0.739432
0.800606		2.610101		0.756020
0.803030		2.610101		0.772928
0.805455		2.610101		0.790160
0.807879		2.610101		0.807721
0.810303		2.610101		0.825616
0.812727		2.610101		0.843852
0.815152		2.610101		0.862432
0.817576		2.610101		0.881362
0.820000		2.610101		0.900648
0.580000		2.637576		0.075289
0.582424		2.637576		0.077545
0.584848		2.637576		0.079861
0.587273		2.637576		0.082238
0.589697		2.637576		0.084678
0.592121		2.637576		0.087182
0.594545		2.637576		0.089751
0.596970		2.637576		0.092387
0.599394		2.637576		0.095091
0.601818		2.637576		0.097866
0.604242		2.637576		0.100711
0.606667		2.637576		0.103630
0.609091		2.637576		0.106623
0.611515		2.637576		0.109693
0.613939		2.637576		0.112841
0.616364		2.637576		0.116068
0.618788		2.637576		0.119376
0.621212		2.637576		0.122767
0.623636		2.637576		0.126244
0.626061		2.637576		0.129807
0.628485		2.637576		0.133458
0.630909		2.637576		0.137200
0.633333		2.637576		0.141034
0.635758		2.637576		0.144962
0.638182		2.637576		0.148986
0.640606		2.637576		0.153108
0.643030		2.637576		0.157331
0.645455		2.637576		0.161656
0.647879		2.637576		0.166085
0.650303		2.637576		0.170620
0.652727		2.637576		0.175264
0.655152		2.637576		0.180019
0.657576		2.637576		0.184887
0.660000		2.637576		0.189870
0.662424		2.637576		0.194971
0.664848		2.637576		0.200192
0.667273		2.637576		0.205535
0.669697		2.637576		0.211003
0.672121		2.637576		0.216598
0.674545		2.637576		0.222323
0.676970		2.637576		0.228180
0.679394		2.637576		0.234171
0.681818		2.637576		0.240300
0.684242		2.637576		0.246570
0.686667		2.637576		0.252981
0.689091		2.637576		0.259539
0.691515		2.637576		0.266244
0.693939		2.637576		0.273101
0.696364		2.637576		0.280111
0.698788		2.637576		0.287278
0.701212		2.637576		0.294605
0.703636		2.637576		0.302094
0.706061		2.637576		0.309749
0.708485		2.637576		0.317573
0.710909		2.637576		0.325569
0.713333		2.637576		0.333739
0.715758		2.637576		0.342088
0.718182		2.637576		0.350618
0.720606		2.637576		0.359332
0.723030		2.637576		0.368235
0.725455		2.637576		0.377329
0.727879		2.637576		0.386617
0.730303		2.637576		0.396104
0.732727		2.637576		0.405793
0.735152		2.637576		0.415686
0.737576		2.637576		0.425789
0.740000		2.637576		0.436104
0.742424		2.637576		0.446635
0.744848		2.637576		0.457387
0.747273		2.637576		0.468362
0.749697		2.637576		0.479564
0.752121		2.637576		0.490998
0.754545		2.637576		0.502668
0.756970		2.637576		0.514577
0.759394		2.637576		0.526729
0.761818		2.637576		0.539129
0.764242		2.637576		0.551780
0.766667		2.637576		0.564688
0.769091		2.637576		0.577855
0.771515		2.637576		0.591287
0.773939		2.637576		0.604988
0.776364		2.637576		0.618962
0.778788		2.637576		0.633214
0.781212		2.637576		0.647748
0.783636		2.637576		0.662568
0.786061		2.637576		0.677680
0.788485		2.637576		0.693089
0.790909		2.637576		0.708798
0.793333		2.637576		0.724812
0.795758		2.637576		0.741137
0.798182		2.637576		0.757777
0.800606		2.637576		0.774738
0.803030		2.637576		0.792024
0.805455		2.637576		0.809640
0.807879		2.637576		0.827592
0.810303		2.637576		0.845885
0.812727		2.637576		0.864524
0.815152		2.637576		0.883514
0.817576		2.637576		0.902861
0.820000		2.637576		0.922570
0.580000		2.665051		0.077437
0.582424		2.665051		0.079758
0.584848		2.665051		0.082139
0.587273		2.665051		0.084584
0.589697		2.665051		0.087092
0.592121		2.665051		0.089666
0.594545		2.665051		0.092308
0.596970		2.665051		0.095018
0.599394		2.665051		0.097798
0.601818		2.665051		0.100650
0.604242		2.665051		0.103575
0.606667		2.665051		0.106575
0.609091		2.665051		0.109651
0.611515		2.665051		0.112806
0.613939		2.665051		0.116040
0.616364		2.665051		0.119356
0.618788		2.665051		0.122756
0.621212		2.665051		0.126240
0.623636		2.665051		0.129812
0.626061		2.665051		0.133472
0.628485		2.665051		0.137223
0.630909		2.665051		0.141066
0.633333		2.665051		0.145004
0.635758		2.665051		0.149039
0.638182		2.665051		0.153172
0.640606		2.665051		0.157405
0.643030		2.665051		0.161741
0.645455		2.665051		0.166182
0.647879		2.665051		0.170729
0.650303		2.665051		0.175386
0.652727		2.665051		0.180154
0.655152		2.665051		0.185035
0.657576		2.665051		0.190032
0.660000		2.665051		0.195147
0.662424		2.665051		0.200382
0.664848		2.665051		0.205740
0.667273		2.665051		0.211224
0.669697		2.665051		0.216834
0.672121		2.665051		0.222576
0.674545		2.665051		0.228449
0.676970		2.665051		0.234459
0.679394		2.665051		0.240606
0.681818		2.665051		0.246893
0.684242		2.665051		0.253324
0.686667		2.665051		0.259900
0.689091		2.665051		0.266626
0.691515		2.665051		0.273503
0.693939		2.665051		0.280534
0.696364		2.665051		0.287723
0.698788		2.665051		0.295072
0.701212		2.665051		0.302584
0.703636		2.665051		0.310262
0.706061		2.665051		0.318110
0.708485		2.665051		0.326130
0.710909		2.665051		0.334326
0.713333		2.665051		0.342701
0.715758		2.665051		0.351257
0.718182		2.665051		0.359999
0.720606		2.665051		0.368929
0.723030		2.665051		0.378052
0.725455		2.665051		0.387370
0.727879		2.665051		0.396887
0.730303		2.665051		0.406606
0.732727		2.665051		0.416531
0.735152		2.665051		0.426666
0.737576		2.665051		0.437014
0.740000		2.665051		0.447579
0.742424		2.665051		0.458365
0.744848		2.665051		0.469375
0.747273		2.665051		0.480614
0.749697		2.665051		0.492085
0.752121		2.665051		0.503793
0.754545		2.665051		0.515740
0.756970		2.665051		0.527932
0.759394		2.665051		0.540373
0.761818		2.665051		0.553066
0.764242		2.665051		0.566015
0.766667		2.665051		0.579226
0.769091		2.665051		0.592702
0.771515		2.665051		0.606448
0.773939		2.665051		0.620469
0.776364		2.665051		0.634767
0.778788		2.665051		0.649350
0.781212		2.665051		0.664219
0.783636		2.665051		0.679382
0.786061		2.665051		0.694841
0.788485		2.665051		0.710602
0.790909		2.665051		0.726670
0.793333		2.665051		0.743050
0.795758		2.665051		0.759746
0.798182		2.665051		0.776763
0.800606		2.665051		0.794107
0.803030		2.665051		0.811783
0.805455		2.665051		0.829795
0.807879		2.665051		0.848149
0.810303		2.665051		0.866850
0.812727		2.665051		0.885904
0.815152		2.665051		0.905316
0.817576		2.665051		0.925091
0.820000		2.665051		0.945236
0.580000		2.692525		0.079690
0.582424		2.692525		0.082077
0.584848		2.692525		0.084527
0.587273		2.692525		0.087041
0.589697		2.692525		0.089621
0.592121		2.692525		0.092269
0.594545		2.692525		0.094985
0.596970		2.692525		0.097772
0.599394		2.692525		0.100631
0.601818		2.692525		0.103563
0.604242		2.692525		0.106571
0.606667		2.692525		0.109655
0.609091		2.692525		0.112818
0.611515		2.692525		0.116061
0.613939		2.692525		0.119385
0.616364		2.692525		0.122794
0.618788		2.692525		0.126288
0.621212		2.692525		0.129869
0.623636		2.692525		0.133539
0.626061		2.692525		0.137301
0.628485		2.692525		0.141155
0.630909		2.692525		0.145104
0.633333		2.692525		0.149150
0.635758		2.692525		0.153295
0.638182		2.692525		0.157541
0.640606		2.692525		0.161889
0.643030		2.692525		0.166343
0.645455		2.692525		0.170904
0.647879		2.692525		0.175574
0.650303		2.692525		0.180356
0.652727		2.692525		0.185252
0.655152		2.692525		0.190264
0.657576		2.692525		0.195395
0.660000		2.692525		0.200647
0.662424		2.692525		0.206021
0.664848		2.692525		0.211522
0.667273		2.692525		0.217150
0.669697		2.692525		0.222909
0.672121		2.692525		0.228802
0.674545		2.692525		0.234830
0.676970		2.692525		0.240996
0.679394		2.692525		0.247304
0.681818		2.692525		0.253755
0.684242		2.692525		0.260353
0.686667		2.692525		0.267101
0.689091		2.692525		0.274000
0.691515		2.692525		0.281054
0.693939		2.692525		0.288267
0.696364		2.692525		0.295640
0.698788		2.692525		0.303177
0.701212		2.692525		0.310880
0.703636		2.692525		0.318754
0.706061		2.692525		0.326801
0.708485		2.692525		0.335024
0.710909		2.692525		0.343427
0.713333		2.692525		0.352012
0.715758		2.692525		0.360784
0.718182		2.692525		0.369744
0.720606		2.692525		0.378898
0.723030		2.692525		0.388247
0.725455		2.692525		0.397797
0.727879		2.692525		0.407549
0.730303		2.692525		0.417508
0.732727		2.692525		0.427678
0.735152		2.692525		0.438062
0.737576		2.692525		0.448663
