100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.708485		1.621010		-0.125204
0.710909		1.621010		-0.125413
0.713333		1.621010		-0.125623
0.715758		1.621010		-0.125834
0.718182		1.621010		-0.126046
0.720606		1.621010		-0.126260
0.723030		1.621010		-0.126475
0.725455		1.621010		-0.126691
0.727879		1.621010		-0.126908
0.730303		1.621010		-0.127127
0.732727		1.621010		-0.127348
0.735152		1.621010		-0.127569
0.737576		1.621010		-0.127792
0.740000		1.621010		-0.128017
0.742424		1.621010		-0.128243
0.744848		1.621010		-0.128470
0.747273		1.621010		-0.128699
0.749697		1.621010		-0.128929
0.752121		1.621010		-0.129161
0.754545		1.621010		-0.129394
0.756970		1.621010		-0.129629
0.759394		1.621010		-0.129865
0.761818		1.621010		-0.130103
0.764242		1.621010		-0.130342
0.766667		1.621010		-0.130583
0.769091		1.621010		-0.130825
0.771515		1.621010		-0.131069
0.773939		1.621010		-0.131315
0.776364		1.621010		-0.131562
0.778788		1.621010		-0.131810
0.781212		1.621010		-0.132060
0.783636		1.621010		-0.132312
0.786061		1.621010		-0.132565
0.788485		1.621010		-0.132820
0.790909		1.621010		-0.133077
0.793333		1.621010		-0.133335
0.795758		1.621010		-0.133595
0.798182		1.621010		-0.133856
0.800606		1.621010		-0.134119
0.803030		1.621010		-0.134384
0.805455		1.621010		-0.134650
0.807879		1.621010		-0.134918
0.810303		1.621010		-0.135187
0.812727		1.621010		-0.135458
0.815152		1.621010		-0.135731
0.817576		1.621010		-0.136006
0.820000		1.621010		-0.136282
0.580000		1.648485		-0.115160
0.582424		1.648485		-0.115351
0.584848		1.648485		-0.115541
0.587273		1.648485		-0.115730
0.589697		1.648485		-0.115919
0.592121		1.648485		-0.116107
0.594545		1.648485		-0.116295
0.596970		1.648485		-0.116482
0.599394		1.648485		-0.116669
0.601818		1.648485		-0.116855
0.604242		1.648485		-0.117041
0.606667		1.648485		-0.117227
0.609091		1.648485		-0.117413
0.611515		1.648485		-0.117598
0.613939		1.648485		-0.117783
0.616364		1.648485		-0.117968
0.618788		1.648485		-0.118153
0.621212		1.648485		-0.118338
0.623636		1.648485		-0.118524
0.626061		1.648485		-0.118709
0.628485		1.648485		-0.118894
0.630909		1.648485		-0.119080
0.633333		1.648485		-0.119265
0.635758		1.648485		-0.119452
0.638182		1.648485		-0.119638
0.640606		1.648485		-0.119825
0.643030		1.648485		-0.120012
0.645455		1.648485		-0.120199
0.647879		1.648485		-0.120387
0.650303		1.648485		-0.120576
0.652727		1.648485		-0.120765
0.655152		1.648485		-0.120955
0.657576		1.648485		-0.121145
0.660000		1.648485		-0.121336
0.662424		1.648485		-0.121528
0.664848		1.648485		-0.121720
0.667273		1.648485		-0.121913
0.669697		1.648485		-0.122107
0.672121		1.648485		-0.122302
0.674545		1.648485		-0.122497
0.676970		1.648485		-0.122694
0.679394		1.648485		-0.122891
0.681818		1.648485		-0.123089
0.684242		1.648485		-0.123289
0.686667		1.648485		-0.123489
0.689091		1.648485		-0.123690
0.691515		1.648485		-0.123892
0.693939		1.648485		-0.124096
0.696364		1.648485		-0.124300
0.698788		1.648485		-0.124506
0.701212		1.648485		-0.124712
0.703636		1.648485		-0.124920
0.706061		1.648485		-0.125129
0.708485		1.648485		-0.125339
0.710909		1.648485		-0.125551
0.713333		1.648485		-0.125763
0.715758		1.648485		-0.125977
0.718182		1.648485		-0.126192
0.720606		1.648485		-0.126409
0.723030		1.648485		-0.126626
0.725455		1.648485		-0.126845
0.727879		1.648485		-0.127066
0.730303		1.648485		-0.127288
0.732727		1.648485		-0.127511
0.735152		1.648485		-0.127735
0.737576		1.648485		-0.127961
0.740000		1.648485		-0.128188
0.742424		1.648485		-0.128417
0.744848		1.648485		-0.128647
0.747273		1.648485		-0.128879
0.749697		1.648485		-0.129112
0.752121		1.648485		-0.129347
0.754545		1.648485		-0.129583
0.756970		1.648485		-0.129820
0.759394		1.648485		-0.130059
0.761818		1.648485		-0.130300
0.764242		1.648485		-0.130542
0.766667		1.648485		-0.130786
0.769091		1.648485		-0.131031
0.771515		1.648485		-0.131278
0.773939		1.648485		-0.131526
0.776364		1.648485		-0.131776
0.778788		1.648485		-0.132027
0.781212		1.648485		-0.132280
0.783636		1.648485		-0.132535
0.786061		1.648485		-0.132791
0.788485		1.648485		-0.133049
0.790909		1.648485		-0.133308
0.793333		1.648485		-0.133569
0.795758		1.648485		-0.133831
0.798182		1.648485		-0.134096
0.800606		1.648485		-0.134361
0.803030		1.648485		-0.134629
0.805455		1.648485		-0.134898
0.807879		1.648485		-0.135168
0.810303		1.648485		-0.135441
0.812727		1.648485		-0.135714
0.815152		1.648485		-0.135990
0.817576		1.648485		-0.136267
0.820000		1.648485		-0.136546
0.580000		1.675960		-0.115175
0.582424		1.675960		-0.115367
0.584848		1.675960		-0.115559
0.587273		1.675960		-0.115749
0.589697		1.675960		-0.115940
0.592121		1.675960		-0.116130
0.594545		1.675960		-0.116319
0.596970		1.675960		-0.116508
0.599394		1.675960		-0.116696
0.601818		1.675960		-0.116884
0.604242		1.675960		-0.117072
0.606667		1.675960		-0.117259
0.609091		1.675960		-0.117446
0.611515		1.675960		-0.117634
0.613939		1.675960		-0.117821
0.616364		1.675960		-0.118008
0.618788		1.675960		-0.118195
0.621212		1.675960		-0.118382
0.623636		1.675960		-0.118569
0.626061		1.675960		-0.118756
0.628485		1.675960		-0.118943
0.630909		1.675960		-0.119131
0.633333		1.675960		-0.119319
0.635758		1.675960		-0.119507
0.638182		1.675960		-0.119696
0.640606		1.675960		-0.119885
0.643030		1.675960		-0.120074
0.645455		1.675960		-0.120264
0.647879		1.675960		-0.120454
0.650303		1.675960		-0.120645
0.652727		1.675960		-0.120836
0.655152		1.675960		-0.121029
0.657576		1.675960		-0.121221
0.660000		1.675960		-0.121415
0.662424		1.675960		-0.121609
0.664848		1.675960		-0.121803
0.667273		1.675960		-0.121999
0.669697		1.675960		-0.122195
0.672121		1.675960		-0.122393
0.674545		1.675960		-0.122591
0.676970		1.675960		-0.122790
0.679394		1.675960		-0.122990
0.681818		1.675960		-0.123191
0.684242		1.675960		-0.123392
0.686667		1.675960		-0.123595
0.689091		1.675960		-0.123799
0.691515		1.675960		-0.124004
0.693939		1.675960		-0.124210
0.696364		1.675960		-0.124417
0.698788		1.675960		-0.124625
0.701212		1.675960		-0.124835
0.703636		1.675960		-0.125045
0.706061		1.675960		-0.125257
0.708485		1.675960		-0.125470
0.710909		1.675960		-0.125684
0.713333		1.675960		-0.125900
0.715758		1.675960		-0.126116
0.718182		1.675960		-0.126334
0.720606		1.675960		-0.126553
0.723030		1.675960		-0.126774
0.725455		1.675960		-0.126996
0.727879		1.675960		-0.127219
0.730303		1.675960		-0.127444
0.732727		1.675960		-0.127670
0.735152		1.675960		-0.127897
0.737576		1.675960		-0.128126
0.740000		1.675960		-0.128356
0.742424		1.675960		-0.128588
0.744848		1.675960		-0.128821
0.747273		1.675960		-0.129055
0.749697		1.675960		-0.129291
0.752121		1.675960		-0.129529
0.754545		1.675960		-0.129768
0.756970		1.675960		-0.130008
0.759394		1.675960		-0.130250
0.761818		1.675960		-0.130494
0.764242		1.675960		-0.130739
0.766667		1.675960		-0.130985
0.769091		1.675960		-0.131233
0.771515		1.675960		-0.131483
0.773939		1.675960		-0.131734
0.776364		1.675960		-0.131987
0.778788		1.675960		-0.132241
0.781212		1.675960		-0.132497
0.783636		1.675960		-0.132754
0.786061		1.675960		-0.133013
0.788485		1.675960		-0.133274
0.790909		1.675960		-0.133536
0.793333		1.675960		-0.133800
0.795758		1.675960		-0.134065
0.798182		1.675960		-0.134332
0.800606		1.675960		-0.134601
0.803030		1.675960		-0.134871
0.805455		1.675960		-0.135143
0.807879		1.675960		-0.135416
0.810303		1.675960		-0.135691
0.812727		1.675960		-0.135968
0.815152		1.675960		-0.136246
0.817576		1.675960		-0.136526
0.820000		1.675960		-0.136807
0.580000		1.703434		-0.115186
0.582424		1.703434		-0.115380
0.584848		1.703434		-0.115573
0.587273		1.703434		-0.115765
0.589697		1.703434		-0.115957
0.592121		1.703434		-0.116148
0.594545		1.703434		-0.116339
0.596970		1.703434		-0.116529
0.599394		1.703434		-0.116719
0.601818		1.703434		-0.116909
0.604242		1.703434		-0.117098
0.606667		1.703434		-0.117287
0.609091		1.703434		-0.117476
0.611515		1.703434		-0.117665
0.613939		1.703434		-0.117854
0.616364		1.703434		-0.118043
0.618788		1.703434		-0.118232
0.621212		1.703434		-0.118421
0.623636		1.703434		-0.118610
0.626061		1.703434		-0.118799
0.628485		1.703434		-0.118989
0.630909		1.703434		-0.119178
0.633333		1.703434		-0.119368
0.635758		1.703434		-0.119559
0.638182		1.703434		-0.119749
0.640606		1.703434		-0.119941
0.643030		1.703434		-0.120132
0.645455		1.703434		-0.120324
0.647879		1.703434		-0.120517
0.650303		1.703434		-0.120710
0.652727		1.703434		-0.120904
0.655152		1.703434		-0.121098
0.657576		1.703434		-0.121293
0.660000		1.703434		-0.121489
0.662424		1.703434		-0.121686
0.664848		1.703434		-0.121883
0.667273		1.703434		-0.122081
0.669697		1.703434		-0.122280
0.672121		1.703434		-0.122480
0.674545		1.703434		-0.122680
0.676970		1.703434		-0.122882
0.679394		1.703434		-0.123084
0.681818		1.703434		-0.123288
0.684242		1.703434		-0.123492
0.686667		1.703434		-0.123698
0.689091		1.703434		-0.123904
0.691515		1.703434		-0.124112
0.693939		1.703434		-0.124321
0.696364		1.703434		-0.124530
0.698788		1.703434		-0.124741
0.701212		1.703434		-0.124953
0.703636		1.703434		-0.125167
0.706061		1.703434		-0.125381
0.708485		1.703434		-0.125597
0.710909		1.703434		-0.125814
0.713333		1.703434		-0.126032
0.715758		1.703434		-0.126252
0.718182		1.703434		-0.126472
0.720606		1.703434		-0.126694
0.723030		1.703434		-0.126918
0.725455		1.703434		-0.127143
0.727879		1.703434		-0.127369
0.730303		1.703434		-0.127596
0.732727		1.703434		-0.127825
0.735152		1.703434		-0.128055
0.737576		1.703434		-0.128287
0.740000		1.703434		-0.128520
0.742424		1.703434		-0.128755
0.744848		1.703434		-0.128991
0.747273		1.703434		-0.129228
0.749697		1.703434		-0.129467
0.752121		1.703434		-0.129707
0.754545		1.703434		-0.129949
0.756970		1.703434		-0.130192
0.759394		1.703434		-0.130437
0.761818		1.703434		-0.130684
0.764242		1.703434		-0.130932
0.766667		1.703434		-0.131181
0.769091		1.703434		-0.131432
0.771515		1.703434		-0.131685
0.773939		1.703434		-0.131939
0.776364		1.703434		-0.132194
0.778788		1.703434		-0.132451
0.781212		1.703434		-0.132710
0.783636		1.703434		-0.132970
0.786061		1.703434		-0.133232
0.788485		1.703434		-0.133496
0.790909		1.703434		-0.133761
0.793333		1.703434		-0.134027
0.795758		1.703434		-0.134296
0.798182		1.703434		-0.134566
0.800606		1.703434		-0.134837
0.803030		1.703434		-0.135110
0.805455		1.703434		-0.135385
0.807879		1.703434		-0.135661
0.810303		1.703434		-0.135939
0.812727		1.703434		-0.136218
0.815152		1.703434		-0.136499
0.817576		1.703434		-0.136782
0.820000		1.703434		-0.137066
0.580000		1.730909		-0.115194
0.582424		1.730909		-0.115389
0.584848		1.730909		-0.115583
0.587273		1.730909		-0.115777
0.589697		1.730909		-0.115970
0.592121		1.730909		-0.116163
0.594545		1.730909		-0.116355
0.596970		1.730909		-0.116547
0.599394		1.730909		-0.116739
0.601818		1.730909		-0.116930
0.604242		1.730909		-0.117121
0.606667		1.730909		-0.117312
0.609091		1.730909		-0.117503
0.611515		1.730909		-0.117693
0.613939		1.730909		-0.117884
0.616364		1.730909		-0.118075
0.618788		1.730909		-0.118265
0.621212		1.730909		-0.118456
0.623636		1.730909		-0.118647
0.626061		1.730909		-0.118839
0.628485		1.730909		-0.119030
0.630909		1.730909		-0.119222
0.633333		1.730909		-0.119414
0.635758		1.730909		-0.119606
0.638182		1.730909		-0.119799
0.640606		1.730909		-0.119993
0.643030		1.730909		-0.120186
0.645455		1.730909		-0.120381
0.647879		1.730909		-0.120575
0.650303		1.730909		-0.120771
0.652727		1.730909		-0.120967
0.655152		1.730909		-0.121164
0.657576		1.730909		-0.121361
0.660000		1.730909		-0.121559
0.662424		1.730909		-0.121758
0.664848		1.730909		-0.121958
0.667273		1.730909		-0.122159
0.669697		1.730909		-0.122360
0.672121		1.730909		-0.122562
0.674545		1.730909		-0.122765
0.676970		1.730909		-0.122970
0.679394		1.730909		-0.123175
0.681818		1.730909		-0.123381
0.684242		1.730909		-0.123588
0.686667		1.730909		-0.123796
0.689091		1.730909		-0.124005
0.691515		1.730909		-0.124216
0.693939		1.730909		-0.124427
0.696364		1.730909		-0.124639
0.698788		1.730909		-0.124853
0.701212		1.730909		-0.125068
0.703636		1.730909		-0.125284
0.706061		1.730909		-0.125501
0.708485		1.730909		-0.125720
0.710909		1.730909		-0.125940
0.713333		1.730909		-0.126161
0.715758		1.730909		-0.126383
0.718182		1.730909		-0.126607
0.720606		1.730909		-0.126832
0.723030		1.730909		-0.127058
0.725455		1.730909		-0.127285
0.727879		1.730909		-0.127514
0.730303		1.730909		-0.127745
0.732727		1.730909		-0.127977
0.735152		1.730909		-0.128210
0.737576		1.730909		-0.128444
0.740000		1.730909		-0.128680
0.742424		1.730909		-0.128918
0.744848		1.730909		-0.129157
0.747273		1.730909		-0.129397
0.749697		1.730909		-0.129639
0.752121		1.730909		-0.129882
0.754545		1.730909		-0.130127
0.756970		1.730909		-0.130373
0.759394		1.730909		-0.130621
0.761818		1.730909		-0.130870
0.764242		1.730909		-0.131121
0.766667		1.730909		-0.131374
0.769091		1.730909		-0.131627
0.771515		1.730909		-0.131883
0.773939		1.730909		-0.132140
0.776364		1.730909		-0.132399
0.778788		1.730909		-0.132659
0.781212		1.730909		-0.132920
0.783636		1.730909		-0.133184
0.786061		1.730909		-0.133448
0.788485		1.730909		-0.133715
0.790909		1.730909		-0.133983
0.793333		1.730909		-0.134252
0.795758		1.730909		-0.134524
0.798182		1.730909		-0.134796
0.800606		1.730909		-0.135071
0.803030		1.730909		-0.135347
0.805455		1.730909		-0.135624
0.807879		1.730909		-0.135903
0.810303		1.730909		-0.136184
0.812727		1.730909		-0.136466
0.815152		1.730909		-0.136750
0.817576		1.730909		-0.137036
0.820000		1.730909		-0.137323
0.580000		1.758384		-0.115198
0.582424		1.758384		-0.115394
0.584848		1.758384		-0.115590
0.587273		1.758384		-0.115785
0.589697		1.758384		-0.115980
0.592121		1.758384		-0.116174
0.594545		1.758384		-0.116368
0.596970		1.758384		-0.116561
0.599394		1.758384		-0.116754
0.601818		1.758384		-0.116947
0.604242		1.758384		-0.117140
0.606667		1.758384		-0.117333
0.609091		1.758384		-0.117525
0.611515		1.758384		-0.117718
0.613939		1.758384		-0.117910
0.616364		1.758384		-0.118103
0.618788		1.758384		-0.118295
0.621212		1.758384		-0.118488
0.623636		1.758384		-0.118681
0.626061		1.758384		-0.118874
0.628485		1.758384		-0.119068
0.630909		1.758384		-0.119261
0.633333		1.758384		-0.119456
0.635758		1.758384		-0.119650
0.638182		1.758384		-0.119845
0.640606		1.758384		-0.120041
0.643030		1.758384		-0.120237
0.645455		1.758384		-0.120433
0.647879		1.758384		-0.120630
0.650303		1.758384		-0.120828
0.652727		1.758384		-0.121026
0.655152		1.758384		-0.121225
0.657576		1.758384		-0.121425
0.660000		1.758384		-0.121626
0.662424		1.758384		-0.121827
0.664848		1.758384		-0.122029
0.667273		1.758384		-0.122232
0.669697		1.758384		-0.122436
0.672121		1.758384		-0.122641
0.674545		1.758384		-0.122847
0.676970		1.758384		-0.123054
0.679394		1.758384		-0.123261
0.681818		1.758384		-0.123470
0.684242		1.758384		-0.123680
0.686667		1.758384		-0.123890
0.689091		1.758384		-0.124102
0.691515		1.758384		-0.124315
0.693939		1.758384		-0.124529
0.696364		1.758384		-0.124745
0.698788		1.758384		-0.124961
0.701212		1.758384		-0.125179
0.703636		1.758384		-0.125398
0.706061		1.758384		-0.125618
0.708485		1.758384		-0.125839
0.710909		1.758384		-0.126062
0.713333		1.758384		-0.126285
0.715758		1.758384		-0.126511
0.718182		1.758384		-0.126737
0.720606		1.758384		-0.126965
0.723030		1.758384		-0.127194
0.725455		1.758384		-0.127425
0.727879		1.758384		-0.127656
0.730303		1.758384		-0.127890
0.732727		1.758384		-0.128124
0.735152		1.758384		-0.128360
0.737576		1.758384		-0.128598
0.740000		1.758384		-0.128837
0.742424		1.758384		-0.129077
0.744848		1.758384		-0.129319
0.747273		1.758384		-0.129562
0.749697		1.758384		-0.129807
0.752121		1.758384		-0.130054
0.754545		1.758384		-0.130301
0.756970		1.758384		-0.130551
0.759394		1.758384		-0.130801
0.761818		1.758384		-0.131054
0.764242		1.758384		-0.131308
0.766667		1.758384		-0.131563
0.769091		1.758384		-0.131820
0.771515		1.758384		-0.132078
0.773939		1.758384		-0.132338
0.776364		1.758384		-0.132600
0.778788		1.758384		-0.132863
0.781212		1.758384		-0.133127
0.783636		1.758384		-0.133394
0.786061		1.758384		-0.133662
0.788485		1.758384		-0.133931
0.790909		1.758384		-0.134202
0.793333		1.758384		-0.134474
0.795758		1.758384		-0.134748
0.798182		1.758384		-0.135024
0.800606		1.758384		-0.135301
0.803030		1.758384		-0.135580
0.805455		1.758384		-0.135861
0.807879		1.758384		-0.136143
0.810303		1.758384		-0.136427
0.812727		1.758384		-0.136712
0.815152		1.758384		-0.136999
0.817576		1.758384		-0.137287
0.820000		1.758384		-0.137577
0.580000		1.785859		-0.115199
0.582424		1.785859		-0.115397
0.584848		1.785859		-0.115594
0.587273		1.785859		-0.115790
0.589697		1.785859		-0.115986
0.592121		1.785859		-0.116182
0.594545		1.785859		-0.116377
0.596970		1.785859		-0.116572
0.599394		1.785859		-0.116767
0.601818		1.785859		-0.116961
0.604242		1.785859		-0.117155
0.606667		1.785859		-0.117350
0.609091		1.785859		-0.117544
0.611515		1.785859		-0.117738
0.613939		1.785859		-0.117932
0.616364		1.785859		-0.118127
0.618788		1.785859		-0.118321
0.621212		1.785859		-0.118516
0.623636		1.785859		-0.118711
0.626061		1.785859		-0.118906
0.628485		1.785859		-0.119101
0.630909		1.785859		-0.119297
0.633333		1.785859		-0.119493
0.635758		1.785859		-0.119690
0.638182		1.785859		-0.119887
0.640606		1.785859		-0.120085
0.643030		1.785859		-0.120283
0.645455		1.785859		-0.120482
0.647879		1.785859		-0.120681
0.650303		1.785859		-0.120881
0.652727		1.785859		-0.121082
0.655152		1.785859		-0.121283
0.657576		1.785859		-0.121485
0.660000		1.785859		-0.121688
0.662424		1.785859		-0.121892
0.664848		1.785859		-0.122097
0.667273		1.785859		-0.122302
0.669697		1.785859		-0.122509
0.672121		1.785859		-0.122716
0.674545		1.785859		-0.122924
0.676970		1.785859		-0.123134
0.679394		1.785859		-0.123344
0.681818		1.785859		-0.123555
0.684242		1.785859		-0.123768
0.686667		1.785859		-0.123981
0.689091		1.785859		-0.124196
0.691515		1.785859		-0.124411
0.693939		1.785859		-0.124628
0.696364		1.785859		-0.124846
0.698788		1.785859		-0.125065
0.701212		1.785859		-0.125286
0.703636		1.785859		-0.125507
0.706061		1.785859		-0.125730
0.708485		1.785859		-0.125954
0.710909		1.785859		-0.126180
0.713333		1.785859		-0.126406
0.715758		1.785859		-0.126634
0.718182		1.785859		-0.126864
0.720606		1.785859		-0.127095
0.723030		1.785859		-0.127327
0.725455		1.785859		-0.127560
0.727879		1.785859		-0.127795
0.730303		1.785859		-0.128031
0.732727		1.785859		-0.128269
0.735152		1.785859		-0.128508
0.737576		1.785859		-0.128748
0.740000		1.785859		-0.128990
0.742424		1.785859		-0.129233
0.744848		1.785859		-0.129478
0.747273		1.785859		-0.129725
0.749697		1.785859		-0.129972
0.752121		1.785859		-0.130222
0.754545		1.785859		-0.130472
0.756970		1.785859		-0.130725
0.759394		1.785859		-0.130978
0.761818		1.785859		-0.131234
0.764242		1.785859		-0.131491
0.766667		1.785859		-0.131749
0.769091		1.785859		-0.132009
0.771515		1.785859		-0.132270
0.773939		1.785859		-0.132533
