101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.179000		0.060000		128.832105
0.180000		0.060000		131.485427
0.181000		0.060000		134.189225
0.182000		0.060000		136.944051
0.183000		0.060000		139.750452
0.184000		0.060000		142.608972
0.185000		0.060000		145.520146
0.186000		0.060000		148.484509
0.187000		0.060000		151.502586
0.188000		0.060000		154.574900
0.189000		0.060000		157.701966
0.190000		0.060000		160.884293
0.191000		0.060000		164.122386
0.192000		0.060000		167.416741
0.193000		0.060000		170.767851
0.194000		0.060000		174.176200
0.195000		0.060000		177.642266
0.196000		0.060000		181.166521
0.197000		0.060000		184.749429
0.198000		0.060000		188.391447
0.199000		0.060000		192.093026
0.200000		0.060000		195.854610
0.100000		0.070000		29.451701
0.101000		0.070000		29.906306
0.102000		0.070000		30.369855
0.103000		0.070000		30.842714
0.104000		0.070000		31.325252
0.105000		0.070000		31.817843
0.106000		0.070000		32.320868
0.107000		0.070000		32.834710
0.108000		0.070000		33.359760
0.109000		0.070000		33.896412
0.110000		0.070000		34.445067
0.111000		0.070000		35.006130
0.112000		0.070000		35.580013
0.113000		0.070000		36.167132
0.114000		0.070000		36.767910
0.115000		0.070000		37.382773
0.116000		0.070000		38.012157
0.117000		0.070000		38.656500
0.118000		0.070000		39.316246
0.119000		0.070000		39.991848
0.120000		0.070000		40.683761
0.121000		0.070000		41.392448
0.122000		0.070000		42.118376
0.123000		0.070000		42.862019
0.124000		0.070000		43.623857
0.125000		0.070000		44.404374
0.126000		0.070000		45.204062
0.127000		0.070000		46.023416
0.128000		0.070000		46.862938
0.129000		0.070000		47.723135
0.130000		0.070000		48.604520
0.131000		0.070000		49.507611
0.132000		0.070000		50.432930
0.133000		0.070000		51.381006
0.134000		0.070000		52.352370
0.135000		0.070000		53.347562
0.136000		0.070000		54.367123
0.137000		0.070000		55.411601
0.138000		0.070000		56.481547
0.139000		0.070000		57.577517
0.140000		0.070000		58.700071
0.141000		0.070000		59.849772
0.142000		0.070000		61.027190
0.143000		0.070000		62.232894
0.144000		0.070000		63.467460
0.145000		0.070000		64.731467
0.146000		0.070000		66.025494
0.147000		0.070000		67.350128
0.148000		0.070000		68.705954
0.149000		0.070000		70.093562
0.150000		0.070000		71.513545
0.151000		0.070000		72.966495
0.152000		0.070000		74.453009
0.153000		0.070000		75.973685
0.154000		0.070000		77.529121
0.155000		0.070000		79.119917
0.156000		0.070000		80.746676
0.157000		0.070000		82.410000
0.158000		0.070000		84.110490
0.159000		0.070000		85.848751
0.160000		0.070000		87.625385
0.161000		0.070000		89.440997
0.162000		0.070000		91.296189
0.163000		0.070000		93.191563
0.164000		0.070000		95.127721
0.165000		0.070000		97.105265
0.166000		0.070000		99.124793
0.167000		0.070000		101.186904
0.168000		0.070000		103.292194
0.169000		0.070000		105.441258
0.170000		0.070000		107.634689
0.171000		0.070000		109.873077
0.172000		0.070000		112.157009
0.173000		0.070000		114.487071
0.174000		0.070000		116.863844
0.175000		0.070000		119.287908
0.176000		0.070000		121.759838
0.177000		0.070000		124.280206
0.178000		0.070000		126.849580
0.179000		0.070000		129.468524
0.180000		0.070000		132.137599
0.181000		0.070000		134.857360
0.182000		0.070000		137.628358
0.183000		0.070000		140.451140
